id,degradation,patch_size,patch_churn,diff_complexity,diff_size,number_comments,number_users,number_contributors,number_core_devs,opened_by,number_of_patches,words_in_discussion,words_per_comment_in_discussion,snippets_size,mean_time_between_replies,discussion_length
2245,False,1.0,12.0,19.0,233.0,1,0,1,0,employee,0,9,9.0,0,0.0,0
2249,False,4.0,62.0,24.0,242.0,1,0,1,0,employee,1,13,13.0,44,0.0,0
2250,False,1.0,32.0,148.0,1631.0,2,0,2,0,employee,0,11,5.5,0,0.0,0
2251,False,1.0,8.0,72.0,789.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2252,False,7.0,340.0,231.0,1975.0,1,0,1,0,employee,0,3,3.0,0,0.0,15
2254,True,1.0,50.0,3.0,51.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2267,False,2.0,4.0,-8.0,-48.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2268,False,7.0,145.0,56.0,888.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2269,False,2.0,10.0,41.0,277.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2271,False,5.0,128.0,811.0,5569.0,1,0,1,0,employee,0,31,31.0,0,0.0,14
2272,False,1.0,9.0,97.0,767.0,1,0,1,0,employee,0,3,3.0,0,0.0,15
2274,True,1.0,53.0,2.0,54.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2276,False,8.0,174.0,296.0,2587.0,3,0,2,0,employee,0,12,4.0,0,1.6666666666666667,7
2277,False,14.0,456.0,141.0,1756.0,1,0,1,0,employee,0,6,6.0,0,0.0,1
2278,False,4.0,33.0,156.0,1270.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2279,False,4.0,85.0,286.0,2330.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2282,False,2.0,8.0,65.0,697.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2287,False,2.0,35.0,451.0,4701.0,2,1,1,0,temporary,0,10,5.0,0,0.0,8
2288,False,2.0,21.0,3.0,55.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2293,False,4.0,26.0,157.0,1711.0,0,0,0,0,employee,0,0,0,0,0,0
2297,True,2.0,187.0,53.0,506.0,2,0,2,0,employee,0,9,4.5,0,3.0,26
2299,False,14.0,69.0,606.0,4713.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2302,False,2.0,6.0,227.0,1865.0,2,0,1,0,employee,0,10,5.0,0,0.0,0
2303,False,2.0,31.0,137.0,1444.0,2,0,2,0,employee,0,11,5.5,0,0.0,0
2304,False,1.0,14.0,16.0,206.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2306,False,1.0,4.0,33.0,324.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2308,False,3.0,41.0,67.0,450.0,1,0,1,0,temporary,0,3,3.0,0,0.0,4
2309,True,48.0,2214.0,649.0,7186.0,2,0,1,0,employee,0,21,10.5,0,6.0,26
2312,True,5.0,143.0,132.0,1040.0,1,0,1,0,employee,0,3,3.0,0,0.0,9
2313,False,2.0,119.0,108.0,797.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2315,False,1.0,1.0,6.0,88.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2316,False,1.0,6.0,52.0,517.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2323,False,21.0,231.0,456.0,4104.0,2,0,2,0,employee,0,24,12.0,0,0.0,0
2327,False,1.0,2.0,0.0,0.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2328,False,2.0,27.0,9.0,281.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
2332,False,3.0,141.0,80.0,748.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2333,False,2.0,25.0,98.0,586.0,1,0,1,0,employee,0,3,3.0,0,0.0,1
