project,review_number,pull_request_number,commit,parent,before_total_density_high_level_smells,after_total_density_high_level_smells,before_total_density_low_level_smells,after_total_density_low_level_smells,before_total_diversity_high_level_smells,after_total_diversity_high_level_smells,before_total_diversity_low_level_smells,after_total_diversity_low_level_smells,diff_density_high_level_smells,diff_density_low_level_smells,diff_diversity_high_level_smells,diff_diversity_low_level_smells,impact_on_density_high_level_smells,impact_on_density_low_level_smells,impact_on_diversity_high_level_smells,impact_on_diversity_low_level_smells
presto,4a876e6253ac51ef50d42a5992b0d7efdeb754707fce9067924a53caed581b661e648c52e6ced676,1,4a876e6253ac51ef50d42a5992b0d7efdeb75470,7fce9067924a53caed581b661e648c52e6ced676,19.0,19.0,59.0,59.0,3.0,3.0,2,2,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,e76b9e67af0bc766355d0288c16485a6b1adb0704a876e6253ac51ef50d42a5992b0d7efdeb75470,1,e76b9e67af0bc766355d0288c16485a6b1adb070,4a876e6253ac51ef50d42a5992b0d7efdeb75470,19.0,18.0,59.0,61.0,3.0,3.0,2,2,-1.0,2.0,0.0,0,positive,negative,invariant,invariant
presto,a8aad9b367e56a66ecb55bb9d237a6da7ee7b378e76b9e67af0bc766355d0288c16485a6b1adb070,1,a8aad9b367e56a66ecb55bb9d237a6da7ee7b378,e76b9e67af0bc766355d0288c16485a6b1adb070,18.0,18.0,61.0,69.0,3.0,3.0,2,2,0.0,8.0,0.0,0,invariant,negative,invariant,invariant
presto,7bb225dc202210c8700018b8a22ee8b96f10ef3ca8aad9b367e56a66ecb55bb9d237a6da7ee7b378,1,7bb225dc202210c8700018b8a22ee8b96f10ef3c,a8aad9b367e56a66ecb55bb9d237a6da7ee7b378,18.0,18.0,69.0,75.0,3.0,3.0,2,2,0.0,6.0,0.0,0,invariant,negative,invariant,invariant
presto,8272f12f47a2ce3a88aa9e5b03825f94ea5480d97bb225dc202210c8700018b8a22ee8b96f10ef3c,1,8272f12f47a2ce3a88aa9e5b03825f94ea5480d9,7bb225dc202210c8700018b8a22ee8b96f10ef3c,18.0,21.0,75.0,85.0,3.0,3.0,2,2,3.0,10.0,0.0,0,negative,negative,invariant,invariant
presto,c17292ee7b4d853473129bec3ffcb5297005456d8272f12f47a2ce3a88aa9e5b03825f94ea5480d9,2,c17292ee7b4d853473129bec3ffcb5297005456d,8272f12f47a2ce3a88aa9e5b03825f94ea5480d9,21.0,27.0,85.0,210.0,3.0,4.0,2,4,6.0,125.0,1.0,2,negative,negative,negative,negative
presto,0b92d8696e2892acea4d1f1c75d6a66cacf7c46bc17292ee7b4d853473129bec3ffcb5297005456d,4,0b92d8696e2892acea4d1f1c75d6a66cacf7c46b,c17292ee7b4d853473129bec3ffcb5297005456d,27.0,29.0,210.0,237.0,4.0,4.0,4,5,2.0,27.0,0.0,1,negative,negative,invariant,negative
presto,75f19fccae61694bfe0541a5b4d281d47b4023560b92d8696e2892acea4d1f1c75d6a66cacf7c46b,4,75f19fccae61694bfe0541a5b4d281d47b402356,0b92d8696e2892acea4d1f1c75d6a66cacf7c46b,29.0,29.0,237.0,235.0,4.0,4.0,5,5,0.0,-2.0,0.0,0,invariant,positive,invariant,invariant
presto,be0ec1c775decb005579505347cbe535416c524a75f19fccae61694bfe0541a5b4d281d47b402356,5,be0ec1c775decb005579505347cbe535416c524a,75f19fccae61694bfe0541a5b4d281d47b402356,29.0,30.0,235.0,243.0,4.0,4.0,5,5,1.0,8.0,0.0,0,negative,negative,invariant,invariant
presto,6d5f5410d85f134e092e4026f42c88f3c72d2981be0ec1c775decb005579505347cbe535416c524a,6,6d5f5410d85f134e092e4026f42c88f3c72d2981,be0ec1c775decb005579505347cbe535416c524a,30.0,32.0,243.0,243.0,4.0,5.0,5,5,2.0,0.0,1.0,0,negative,invariant,negative,invariant
presto,08f2c11c41f5fda1bc6b45f0049b2555933d36826d5f5410d85f134e092e4026f42c88f3c72d2981,7,08f2c11c41f5fda1bc6b45f0049b2555933d3682,6d5f5410d85f134e092e4026f42c88f3c72d2981,32.0,32.0,243.0,243.0,5.0,5.0,5,5,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,b124dbf2f5b6db6ef48fd029f89abdbdb19d9eae290e6222029854a3879fec07251211d682257453,8,b124dbf2f5b6db6ef48fd029f89abdbdb19d9eae,290e6222029854a3879fec07251211d682257453,32.0,32.0,243.0,243.0,5.0,5.0,5,5,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,dc96c8e460e8c83f1c673c2f5ac4c30978026656b124dbf2f5b6db6ef48fd029f89abdbdb19d9eae,8,dc96c8e460e8c83f1c673c2f5ac4c30978026656,b124dbf2f5b6db6ef48fd029f89abdbdb19d9eae,32.0,32.0,243.0,243.0,5.0,5.0,5,5,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,59fc8f2f7765c5f5b9ec02155b681a3805931a2ddc96c8e460e8c83f1c673c2f5ac4c30978026656,8,59fc8f2f7765c5f5b9ec02155b681a3805931a2d,dc96c8e460e8c83f1c673c2f5ac4c30978026656,32.0,32.0,243.0,243.0,5.0,5.0,5,5,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,e514af8064abb39bd77fb496ac0b1a5e68028a743d66eae615ef9573aa87a8528715adbb5847cfb0,9,e514af8064abb39bd77fb496ac0b1a5e68028a74,3d66eae615ef9573aa87a8528715adbb5847cfb0,39.0,36.0,266.0,312.0,5.0,3.0,5,5,-3.0,46.0,-2.0,0,positive,negative,positive,invariant
presto,b1fe47511b1566df8486be3c84f3c77b179f350759fc8f2f7765c5f5b9ec02155b681a3805931a2d,10,b1fe47511b1566df8486be3c84f3c77b179f3507,59fc8f2f7765c5f5b9ec02155b681a3805931a2d,32.0,35.0,243.0,261.0,5.0,5.0,5,5,3.0,18.0,0.0,0,negative,negative,invariant,invariant
presto,761833df549ec5968c96f76742908bb88f390626b1fe47511b1566df8486be3c84f3c77b179f3507,11,761833df549ec5968c96f76742908bb88f390626,b1fe47511b1566df8486be3c84f3c77b179f3507,35.0,35.0,261.0,261.0,5.0,5.0,5,5,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,63f3c05c9cad5fd274ed3f62a5103e2212734e2e761833df549ec5968c96f76742908bb88f390626,11,63f3c05c9cad5fd274ed3f62a5103e2212734e2e,761833df549ec5968c96f76742908bb88f390626,35.0,35.0,261.0,261.0,5.0,5.0,5,5,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,787673fcd89d1c748caa376144e557b42bcb12aa63f3c05c9cad5fd274ed3f62a5103e2212734e2e,11,787673fcd89d1c748caa376144e557b42bcb12aa,63f3c05c9cad5fd274ed3f62a5103e2212734e2e,35.0,35.0,261.0,261.0,5.0,5.0,5,5,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,620b725221db4f7738632b05c307c8330b03a216787673fcd89d1c748caa376144e557b42bcb12aa,11,620b725221db4f7738632b05c307c8330b03a216,787673fcd89d1c748caa376144e557b42bcb12aa,35.0,36.0,261.0,265.0,5.0,5.0,5,5,1.0,4.0,0.0,0,negative,negative,invariant,invariant
presto,e7a92593100cc7abe087cdca022d7457aafe1ae2620b725221db4f7738632b05c307c8330b03a216,11,e7a92593100cc7abe087cdca022d7457aafe1ae2,620b725221db4f7738632b05c307c8330b03a216,36.0,39.0,265.0,265.0,5.0,5.0,5,5,3.0,0.0,0.0,0,negative,invariant,invariant,invariant
presto,3d66eae615ef9573aa87a8528715adbb5847cfb0e7a92593100cc7abe087cdca022d7457aafe1ae2,11,3d66eae615ef9573aa87a8528715adbb5847cfb0,e7a92593100cc7abe087cdca022d7457aafe1ae2,39.0,39.0,265.0,266.0,5.0,5.0,5,5,0.0,1.0,0.0,0,invariant,negative,invariant,invariant
presto,581ca1a475a1d520556344a6fe2fca0606c38cfc5fb9a13ac80e12e771bf25888383847967704ed5,15,581ca1a475a1d520556344a6fe2fca0606c38cfc,5fb9a13ac80e12e771bf25888383847967704ed5,38.0,36.0,367.0,367.0,3.0,3.0,5,5,-2.0,0.0,0.0,0,positive,invariant,invariant,invariant
presto,200fbaed2bb6af4d661a24f9943e56512350fbff3b7ef68740b81bb0a14cbdcf27f48c450180c477,18,200fbaed2bb6af4d661a24f9943e56512350fbff,3b7ef68740b81bb0a14cbdcf27f48c450180c477,46.0,46.0,386.0,386.0,3.0,3.0,5,5,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,5e21f594b45ac79c019c3032e3b9af72caaf7a7b200fbaed2bb6af4d661a24f9943e56512350fbff,18,5e21f594b45ac79c019c3032e3b9af72caaf7a7b,200fbaed2bb6af4d661a24f9943e56512350fbff,46.0,46.0,386.0,392.0,3.0,3.0,5,5,0.0,6.0,0.0,0,invariant,negative,invariant,invariant
presto,a3c91e85f70c72ee6c76aa3bd2d7b1910ba27a81296b6e9046cfe5f64d8fc917de34efb86eff90a8,20,a3c91e85f70c72ee6c76aa3bd2d7b1910ba27a81,296b6e9046cfe5f64d8fc917de34efb86eff90a8,50.0,53.0,436.0,440.0,4.0,4.0,5,5,3.0,4.0,0.0,0,negative,negative,invariant,invariant
presto,c0b5de3228b60aa51dfc3be631900eff9ef7e2cea3c91e85f70c72ee6c76aa3bd2d7b1910ba27a81,22,c0b5de3228b60aa51dfc3be631900eff9ef7e2ce,a3c91e85f70c72ee6c76aa3bd2d7b1910ba27a81,53.0,53.0,440.0,440.0,4.0,4.0,5,5,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,ef3f8e8b2aca265c565bbb121c0a31e05e6c49aec88694abf4814c24dad0a216cdd336f75288cd9a,23,ef3f8e8b2aca265c565bbb121c0a31e05e6c49ae,c88694abf4814c24dad0a216cdd336f75288cd9a,55.0,58.0,482.0,478.0,4.0,4.0,5,5,3.0,-4.0,0.0,0,negative,positive,invariant,invariant
presto,c88694abf4814c24dad0a216cdd336f75288cd9ac0b5de3228b60aa51dfc3be631900eff9ef7e2ce,24,c88694abf4814c24dad0a216cdd336f75288cd9a,c0b5de3228b60aa51dfc3be631900eff9ef7e2ce,53.0,55.0,440.0,482.0,4.0,4.0,5,5,2.0,42.0,0.0,0,negative,negative,invariant,invariant
presto,e40aebb14673ea615716a7e64e2a48fbee6b59ceef3f8e8b2aca265c565bbb121c0a31e05e6c49ae,25,e40aebb14673ea615716a7e64e2a48fbee6b59ce,ef3f8e8b2aca265c565bbb121c0a31e05e6c49ae,58.0,57.0,478.0,478.0,4.0,4.0,5,5,-1.0,0.0,0.0,0,positive,invariant,invariant,invariant
presto,6868494c2cbec13af6983cfeeec80f5ac65e8c5ce40aebb14673ea615716a7e64e2a48fbee6b59ce,25,6868494c2cbec13af6983cfeeec80f5ac65e8c5c,e40aebb14673ea615716a7e64e2a48fbee6b59ce,57.0,60.0,478.0,484.0,4.0,4.0,5,5,3.0,6.0,0.0,0,negative,negative,invariant,invariant
presto,33aaccee09a261496c2b719522d152b6390ca1976868494c2cbec13af6983cfeeec80f5ac65e8c5c,25,33aaccee09a261496c2b719522d152b6390ca197,6868494c2cbec13af6983cfeeec80f5ac65e8c5c,60.0,60.0,484.0,492.0,4.0,4.0,5,6,0.0,8.0,0.0,1,invariant,negative,invariant,negative
presto,ef29ff14664aa24cf8aff26f14990a6bc35ad28933aaccee09a261496c2b719522d152b6390ca197,25,ef29ff14664aa24cf8aff26f14990a6bc35ad289,33aaccee09a261496c2b719522d152b6390ca197,60.0,60.0,492.0,492.0,4.0,4.0,6,6,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,686731166018cd97dbab1662b701541b4f50a8deef29ff14664aa24cf8aff26f14990a6bc35ad289,25,686731166018cd97dbab1662b701541b4f50a8de,ef29ff14664aa24cf8aff26f14990a6bc35ad289,60.0,60.0,492.0,492.0,4.0,4.0,6,6,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,cced5361dc2b4c1cf9c548c804272a075fb49984686731166018cd97dbab1662b701541b4f50a8de,25,cced5361dc2b4c1cf9c548c804272a075fb49984,686731166018cd97dbab1662b701541b4f50a8de,60.0,61.0,492.0,492.0,4.0,4.0,6,6,1.0,0.0,0.0,0,negative,invariant,invariant,invariant
presto,670a28deea80a52fa5ca8c6252ddd71804ad820bcced5361dc2b4c1cf9c548c804272a075fb49984,25,670a28deea80a52fa5ca8c6252ddd71804ad820b,cced5361dc2b4c1cf9c548c804272a075fb49984,61.0,61.0,492.0,492.0,4.0,4.0,6,6,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,e40aebb14673ea615716a7e64e2a48fbee6b59ceef3f8e8b2aca265c565bbb121c0a31e05e6c49ae,26,e40aebb14673ea615716a7e64e2a48fbee6b59ce,ef3f8e8b2aca265c565bbb121c0a31e05e6c49ae,58.0,57.0,478.0,478.0,4.0,4.0,5,5,-1.0,0.0,0.0,0,positive,invariant,invariant,invariant
presto,6868494c2cbec13af6983cfeeec80f5ac65e8c5ce40aebb14673ea615716a7e64e2a48fbee6b59ce,26,6868494c2cbec13af6983cfeeec80f5ac65e8c5c,e40aebb14673ea615716a7e64e2a48fbee6b59ce,57.0,60.0,478.0,484.0,4.0,4.0,5,5,3.0,6.0,0.0,0,negative,negative,invariant,invariant
presto,33aaccee09a261496c2b719522d152b6390ca1976868494c2cbec13af6983cfeeec80f5ac65e8c5c,26,33aaccee09a261496c2b719522d152b6390ca197,6868494c2cbec13af6983cfeeec80f5ac65e8c5c,60.0,60.0,484.0,492.0,4.0,4.0,5,6,0.0,8.0,0.0,1,invariant,negative,invariant,negative
presto,ef29ff14664aa24cf8aff26f14990a6bc35ad28933aaccee09a261496c2b719522d152b6390ca197,26,ef29ff14664aa24cf8aff26f14990a6bc35ad289,33aaccee09a261496c2b719522d152b6390ca197,60.0,60.0,492.0,492.0,4.0,4.0,6,6,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,686731166018cd97dbab1662b701541b4f50a8deef29ff14664aa24cf8aff26f14990a6bc35ad289,26,686731166018cd97dbab1662b701541b4f50a8de,ef29ff14664aa24cf8aff26f14990a6bc35ad289,60.0,60.0,492.0,492.0,4.0,4.0,6,6,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,cced5361dc2b4c1cf9c548c804272a075fb49984686731166018cd97dbab1662b701541b4f50a8de,26,cced5361dc2b4c1cf9c548c804272a075fb49984,686731166018cd97dbab1662b701541b4f50a8de,60.0,61.0,492.0,492.0,4.0,4.0,6,6,1.0,0.0,0.0,0,negative,invariant,invariant,invariant
presto,670a28deea80a52fa5ca8c6252ddd71804ad820bcced5361dc2b4c1cf9c548c804272a075fb49984,26,670a28deea80a52fa5ca8c6252ddd71804ad820b,cced5361dc2b4c1cf9c548c804272a075fb49984,61.0,61.0,492.0,492.0,4.0,4.0,6,6,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,240c59b3cc2edc714fa2574ec2c5afb217e5cda2670a28deea80a52fa5ca8c6252ddd71804ad820b,26,240c59b3cc2edc714fa2574ec2c5afb217e5cda2,670a28deea80a52fa5ca8c6252ddd71804ad820b,61.0,60.0,492.0,496.0,4.0,4.0,6,6,-1.0,4.0,0.0,0,positive,negative,invariant,invariant
presto,8a4907599e04e09692945f1943390e065e47f6b7240c59b3cc2edc714fa2574ec2c5afb217e5cda2,26,8a4907599e04e09692945f1943390e065e47f6b7,240c59b3cc2edc714fa2574ec2c5afb217e5cda2,60.0,62.0,496.0,498.0,4.0,4.0,6,6,2.0,2.0,0.0,0,negative,negative,invariant,invariant
presto,d97ba57b84c3c2dffefa2d555512fb7dfab4da7a8a4907599e04e09692945f1943390e065e47f6b7,26,d97ba57b84c3c2dffefa2d555512fb7dfab4da7a,8a4907599e04e09692945f1943390e065e47f6b7,62.0,63.0,498.0,511.0,4.0,4.0,6,6,1.0,13.0,0.0,0,negative,negative,invariant,invariant
presto,501905b2acd0b4632472954e51b87eb60d4e9652d97ba57b84c3c2dffefa2d555512fb7dfab4da7a,26,501905b2acd0b4632472954e51b87eb60d4e9652,d97ba57b84c3c2dffefa2d555512fb7dfab4da7a,63.0,63.0,511.0,509.0,4.0,4.0,6,6,0.0,-2.0,0.0,0,invariant,positive,invariant,invariant
presto,8463b20e46138ce55e08e0656c5957b4af2af190501905b2acd0b4632472954e51b87eb60d4e9652,26,8463b20e46138ce55e08e0656c5957b4af2af190,501905b2acd0b4632472954e51b87eb60d4e9652,63.0,64.0,509.0,515.0,4.0,4.0,6,6,1.0,6.0,0.0,0,negative,negative,invariant,invariant
presto,eebebf57ff70f1cdada019365c7efd5b847574818463b20e46138ce55e08e0656c5957b4af2af190,26,eebebf57ff70f1cdada019365c7efd5b84757481,8463b20e46138ce55e08e0656c5957b4af2af190,64.0,65.0,515.0,520.0,4.0,4.0,6,6,1.0,5.0,0.0,0,negative,negative,invariant,invariant
presto,826c7837204897437e9020211ed6b45516905fdaeebebf57ff70f1cdada019365c7efd5b84757481,26,826c7837204897437e9020211ed6b45516905fda,eebebf57ff70f1cdada019365c7efd5b84757481,65.0,67.0,520.0,520.0,4.0,4.0,6,6,2.0,0.0,0.0,0,negative,invariant,invariant,invariant
presto,240c59b3cc2edc714fa2574ec2c5afb217e5cda2670a28deea80a52fa5ca8c6252ddd71804ad820b,27,240c59b3cc2edc714fa2574ec2c5afb217e5cda2,670a28deea80a52fa5ca8c6252ddd71804ad820b,61.0,60.0,492.0,496.0,4.0,4.0,6,6,-1.0,4.0,0.0,0,positive,negative,invariant,invariant
presto,8a4907599e04e09692945f1943390e065e47f6b7240c59b3cc2edc714fa2574ec2c5afb217e5cda2,27,8a4907599e04e09692945f1943390e065e47f6b7,240c59b3cc2edc714fa2574ec2c5afb217e5cda2,60.0,62.0,496.0,498.0,4.0,4.0,6,6,2.0,2.0,0.0,0,negative,negative,invariant,invariant
presto,d97ba57b84c3c2dffefa2d555512fb7dfab4da7a8a4907599e04e09692945f1943390e065e47f6b7,27,d97ba57b84c3c2dffefa2d555512fb7dfab4da7a,8a4907599e04e09692945f1943390e065e47f6b7,62.0,63.0,498.0,511.0,4.0,4.0,6,6,1.0,13.0,0.0,0,negative,negative,invariant,invariant
presto,501905b2acd0b4632472954e51b87eb60d4e9652d97ba57b84c3c2dffefa2d555512fb7dfab4da7a,27,501905b2acd0b4632472954e51b87eb60d4e9652,d97ba57b84c3c2dffefa2d555512fb7dfab4da7a,63.0,63.0,511.0,509.0,4.0,4.0,6,6,0.0,-2.0,0.0,0,invariant,positive,invariant,invariant
presto,8463b20e46138ce55e08e0656c5957b4af2af190501905b2acd0b4632472954e51b87eb60d4e9652,27,8463b20e46138ce55e08e0656c5957b4af2af190,501905b2acd0b4632472954e51b87eb60d4e9652,63.0,64.0,509.0,515.0,4.0,4.0,6,6,1.0,6.0,0.0,0,negative,negative,invariant,invariant
presto,eebebf57ff70f1cdada019365c7efd5b847574818463b20e46138ce55e08e0656c5957b4af2af190,27,eebebf57ff70f1cdada019365c7efd5b84757481,8463b20e46138ce55e08e0656c5957b4af2af190,64.0,65.0,515.0,520.0,4.0,4.0,6,6,1.0,5.0,0.0,0,negative,negative,invariant,invariant
presto,826c7837204897437e9020211ed6b45516905fdaeebebf57ff70f1cdada019365c7efd5b84757481,27,826c7837204897437e9020211ed6b45516905fda,eebebf57ff70f1cdada019365c7efd5b84757481,65.0,67.0,520.0,520.0,4.0,4.0,6,6,2.0,0.0,0.0,0,negative,invariant,invariant,invariant
presto,b7b42060dbc2b48ccb4c9570428236d3238da2e6826c7837204897437e9020211ed6b45516905fda,27,b7b42060dbc2b48ccb4c9570428236d3238da2e6,826c7837204897437e9020211ed6b45516905fda,67.0,67.0,520.0,520.0,4.0,4.0,6,6,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,a3dc0a936840806e34e346d151cf4bb3773ac39bb7b42060dbc2b48ccb4c9570428236d3238da2e6,28,a3dc0a936840806e34e346d151cf4bb3773ac39b,b7b42060dbc2b48ccb4c9570428236d3238da2e6,67.0,67.0,520.0,520.0,4.0,4.0,6,6,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,3892e44aea953ff1802c225ad9dd0b888dcac29ba3dc0a936840806e34e346d151cf4bb3773ac39b,28,3892e44aea953ff1802c225ad9dd0b888dcac29b,a3dc0a936840806e34e346d151cf4bb3773ac39b,67.0,67.0,520.0,520.0,4.0,4.0,6,6,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,6b590e23e459b62003cb4c5a1627fe7a0aaec0a43892e44aea953ff1802c225ad9dd0b888dcac29b,29,6b590e23e459b62003cb4c5a1627fe7a0aaec0a4,3892e44aea953ff1802c225ad9dd0b888dcac29b,67.0,69.0,520.0,540.0,4.0,4.0,6,6,2.0,20.0,0.0,0,negative,negative,invariant,invariant
presto,8a62cb4912999ce005742329919afc8576551c7abdbe10ebf846e677c2e91dc19d69bcd4468adf89,31,8a62cb4912999ce005742329919afc8576551c7a,bdbe10ebf846e677c2e91dc19d69bcd4468adf89,69.0,69.0,608.0,627.0,4.0,4.0,6,6,0.0,19.0,0.0,0,invariant,negative,invariant,invariant
presto,dd0c0ac745fc11159365b474e5919f003f288c098a62cb4912999ce005742329919afc8576551c7a,32,dd0c0ac745fc11159365b474e5919f003f288c09,8a62cb4912999ce005742329919afc8576551c7a,69.0,69.0,627.0,627.0,4.0,4.0,6,6,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,a06897dad123422a6b86c687d96a727c9ced3bb1dd0c0ac745fc11159365b474e5919f003f288c09,32,a06897dad123422a6b86c687d96a727c9ced3bb1,dd0c0ac745fc11159365b474e5919f003f288c09,69.0,69.0,627.0,627.0,4.0,4.0,6,6,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,7f599875e40a46d8f4678adfcbcee13fd16f231ba06897dad123422a6b86c687d96a727c9ced3bb1,32,7f599875e40a46d8f4678adfcbcee13fd16f231b,a06897dad123422a6b86c687d96a727c9ced3bb1,69.0,77.0,627.0,768.0,4.0,4.0,6,7,8.0,141.0,0.0,1,negative,negative,invariant,negative
presto,8c22fab48f59e125315c0f5690e4450e177529ac7f599875e40a46d8f4678adfcbcee13fd16f231b,32,8c22fab48f59e125315c0f5690e4450e177529ac,7f599875e40a46d8f4678adfcbcee13fd16f231b,77.0,77.0,768.0,769.0,4.0,4.0,7,7,0.0,1.0,0.0,0,invariant,negative,invariant,invariant
presto,290605e0556d71299111a7d94a0e5ddccd9909468c22fab48f59e125315c0f5690e4450e177529ac,32,290605e0556d71299111a7d94a0e5ddccd990946,8c22fab48f59e125315c0f5690e4450e177529ac,77.0,77.0,769.0,767.0,4.0,4.0,7,7,0.0,-2.0,0.0,0,invariant,positive,invariant,invariant
presto,607bede7eb0833f6458c218a9e0303fe6300f17c290605e0556d71299111a7d94a0e5ddccd990946,33,607bede7eb0833f6458c218a9e0303fe6300f17c,290605e0556d71299111a7d94a0e5ddccd990946,77.0,77.0,767.0,816.0,4.0,4.0,7,7,0.0,49.0,0.0,0,invariant,negative,invariant,invariant
presto,e6f23ee533a23ea9a17d6bdb69820db00ed6fa7e607bede7eb0833f6458c218a9e0303fe6300f17c,33,e6f23ee533a23ea9a17d6bdb69820db00ed6fa7e,607bede7eb0833f6458c218a9e0303fe6300f17c,77.0,77.0,816.0,820.0,4.0,4.0,7,7,0.0,4.0,0.0,0,invariant,negative,invariant,invariant
presto,2c33b666290d937c64f820e9a46b20d2f15f4053e6f23ee533a23ea9a17d6bdb69820db00ed6fa7e,33,2c33b666290d937c64f820e9a46b20d2f15f4053,e6f23ee533a23ea9a17d6bdb69820db00ed6fa7e,77.0,77.0,820.0,820.0,4.0,4.0,7,7,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,7b2e1e1a5d17428d853aa964971695bc63ccd5b82c33b666290d937c64f820e9a46b20d2f15f4053,33,7b2e1e1a5d17428d853aa964971695bc63ccd5b8,2c33b666290d937c64f820e9a46b20d2f15f4053,77.0,77.0,820.0,820.0,4.0,4.0,7,7,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,eeba3b7ca5a5c409c09c45ccc71ebefdffc6efd47b2e1e1a5d17428d853aa964971695bc63ccd5b8,35,eeba3b7ca5a5c409c09c45ccc71ebefdffc6efd4,7b2e1e1a5d17428d853aa964971695bc63ccd5b8,77.0,77.0,820.0,820.0,4.0,4.0,7,7,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
presto,40f0aa2195b9063b5558ce092b7573d6cc39062f6befd04a124f389ef87351a4575ac1c493ea6815,36,40f0aa2195b9063b5558ce092b7573d6cc39062f,6befd04a124f389ef87351a4575ac1c493ea6815,82.0,83.0,823.0,823.0,4.0,5.0,7,7,1.0,0.0,1.0,0,negative,invariant,negative,invariant
presto,2923df39c2f7ef5af933ddd46605c3c7bf1c45d940f0aa2195b9063b5558ce092b7573d6cc39062f,37,2923df39c2f7ef5af933ddd46605c3c7bf1c45d9,40f0aa2195b9063b5558ce092b7573d6cc39062f,83.0,86.0,823.0,859.0,5.0,5.0,7,7,3.0,36.0,0.0,0,negative,negative,invariant,invariant
presto,03a1f0d1f09417a95e9e266a42163547474b9b732923df39c2f7ef5af933ddd46605c3c7bf1c45d9,37,03a1f0d1f09417a95e9e266a42163547474b9b73,2923df39c2f7ef5af933ddd46605c3c7bf1c45d9,86.0,86.0,859.0,841.0,5.0,5.0,7,7,0.0,-18.0,0.0,0,invariant,positive,invariant,invariant
presto,cfbe609e28445522806c930241b8bee87fb8873203a1f0d1f09417a95e9e266a42163547474b9b73,37,cfbe609e28445522806c930241b8bee87fb88732,03a1f0d1f09417a95e9e266a42163547474b9b73,86.0,98.0,841.0,910.0,5.0,6.0,7,7,12.0,69.0,1.0,0,negative,negative,negative,invariant
presto,a4452db6738174fe21de7c63c7606d70625b977bcfbe609e28445522806c930241b8bee87fb88732,37,a4452db6738174fe21de7c63c7606d70625b977b,cfbe609e28445522806c930241b8bee87fb88732,98.0,100.0,910.0,915.0,6.0,6.0,7,7,2.0,5.0,0.0,0,negative,negative,invariant,invariant
presto,4e10c01387b3373fe889d0bed63750ef31e804caf1e8c65337617406aa518169e5666a4cf672aebe,38,4e10c01387b3373fe889d0bed63750ef31e804ca,f1e8c65337617406aa518169e5666a4cf672aebe,100.0,105.0,924.0,847.0,6.0,6.0,7,7,5.0,-77.0,0.0,0,negative,positive,invariant,invariant
presto,c9d7d3ee39e2fdf2c1c277700abdfb8ce4d29b694e10c01387b3373fe889d0bed63750ef31e804ca,38,c9d7d3ee39e2fdf2c1c277700abdfb8ce4d29b69,4e10c01387b3373fe889d0bed63750ef31e804ca,105.0,107.0,847.0,847.0,6.0,6.0,7,7,2.0,0.0,0.0,0,negative,invariant,invariant,invariant
presto,e509e6666648a154772d8241592f19297b6bcf56c9d7d3ee39e2fdf2c1c277700abdfb8ce4d29b69,38,e509e6666648a154772d8241592f19297b6bcf56,c9d7d3ee39e2fdf2c1c277700abdfb8ce4d29b69,107.0,108.0,847.0,847.0,6.0,6.0,7,7,1.0,0.0,0.0,0,negative,invariant,invariant,invariant
presto,20c51643ba8a61bd3bea3cd88c783df87e0d313fe509e6666648a154772d8241592f19297b6bcf56,38,20c51643ba8a61bd3bea3cd88c783df87e0d313f,e509e6666648a154772d8241592f19297b6bcf56,108.0,108.0,847.0,845.0,6.0,6.0,7,7,0.0,-2.0,0.0,0,invariant,positive,invariant,invariant
presto,12b77c6c3c81de5a20c5417e7a4a7f685830197320c51643ba8a61bd3bea3cd88c783df87e0d313f,38,12b77c6c3c81de5a20c5417e7a4a7f6858301973,20c51643ba8a61bd3bea3cd88c783df87e0d313f,108.0,108.0,845.0,845.0,6.0,6.0,7,7,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
