project,review_number,pull_request_number,commit,parent,before_total_density_high_level_smells,after_total_density_high_level_smells,before_total_density_low_level_smells,after_total_density_low_level_smells,before_total_diversity_high_level_smells,after_total_diversity_high_level_smells,before_total_diversity_low_level_smells,after_total_diversity_low_level_smells,diff_density_high_level_smells,diff_density_low_level_smells,diff_diversity_high_level_smells,diff_diversity_low_level_smells,impact_on_density_high_level_smells,impact_on_density_low_level_smells,impact_on_diversity_high_level_smells,impact_on_diversity_low_level_smells
okhttp,ea63463c2ff8a67f63e541036f0d5998b5bb1f3e063964211c05103bd10fddeda9fafe93a856506b,1,ea63463c2ff8a67f63e541036f0d5998b5bb1f3e,063964211c05103bd10fddeda9fafe93a856506b,0.0,76,0.0,425,0.0,4.0,0,9,76.0,425.0,4.0,9,negative,negative,negative,negative
okhttp,0ea4c8fc132d2b452b2ea57e06fcab67ae317473eba4ae53a8fd0076a2239bd63c27e1273f3cd7bd,2,0ea4c8fc132d2b452b2ea57e06fcab67ae317473,eba4ae53a8fd0076a2239bd63c27e1273f3cd7bd,76.0,76,425.0,425,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,fc01d7e54dd52bf454c0230009834ae30a93538deba4ae53a8fd0076a2239bd63c27e1273f3cd7bd,3,fc01d7e54dd52bf454c0230009834ae30a93538d,eba4ae53a8fd0076a2239bd63c27e1273f3cd7bd,76.0,76,425.0,425,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,4425f3ec2ba8004d4f2afc271dfc0f1f0df713ab7781c0702e35ee56f479b25ec12bed6e318800f9,4,4425f3ec2ba8004d4f2afc271dfc0f1f0df713ab,7781c0702e35ee56f479b25ec12bed6e318800f9,76.0,76,425.0,425,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,53ef23eae2c65997bfe575fb5904cf6d32e7a0919284516489fe25dbb26b2c19021e65441689758f,5,53ef23eae2c65997bfe575fb5904cf6d32e7a091,9284516489fe25dbb26b2c19021e65441689758f,76.0,76,425.0,425,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,ea19431b816c6350e54cfad1b659d034edebe6d07e6015ba47ce2a792bb44dd5eea5279cd6a5bfc6,6,ea19431b816c6350e54cfad1b659d034edebe6d0,7e6015ba47ce2a792bb44dd5eea5279cd6a5bfc6,76.0,76,425.0,425,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,0a1d49b221d3990fd1559f4705443cf8b0cab5e9077ba76f43f3abd041c2bdd4f26bee3927c5a662,7,0a1d49b221d3990fd1559f4705443cf8b0cab5e9,077ba76f43f3abd041c2bdd4f26bee3927c5a662,76.0,76,425.0,425,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,f984c3940d3352f8d9be42e0e110cb006624762d7e6015ba47ce2a792bb44dd5eea5279cd6a5bfc6,8,f984c3940d3352f8d9be42e0e110cb006624762d,7e6015ba47ce2a792bb44dd5eea5279cd6a5bfc6,76.0,76,425.0,425,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,08b1d7f3206981c69e72680e94a220353a8db7c328518d748c5b01198c020cd754a8b2bad4925740,9,08b1d7f3206981c69e72680e94a220353a8db7c3,28518d748c5b01198c020cd754a8b2bad4925740,76.0,76,425.0,426,4.0,4.0,9,9,0.0,1.0,0.0,0,invariant,negative,invariant,invariant
okhttp,33a0c620e1c1997ece0ee3382ad3e2145ee061a83608deb867c65e4c1eb0f7d0ceb64249d7eac893,10,33a0c620e1c1997ece0ee3382ad3e2145ee061a8,3608deb867c65e4c1eb0f7d0ceb64249d7eac893,76.0,77,426.0,427,4.0,4.0,9,9,1.0,1.0,0.0,0,negative,negative,invariant,invariant
okhttp,3ff6ca140db7d7a06cc2a97902d1546c1bdb80e154439c261a78522dfef542b02dc8e0eb6a66c8d8,11,3ff6ca140db7d7a06cc2a97902d1546c1bdb80e1,54439c261a78522dfef542b02dc8e0eb6a66c8d8,77.0,77,427.0,432,4.0,4.0,9,9,0.0,5.0,0.0,0,invariant,negative,invariant,invariant
okhttp,66220f81e3c4b5dfc0b87e45ebefb4636bef2a22cb31fab7cdc05c7fb404ebe53133be1ceb80ac5d,12,66220f81e3c4b5dfc0b87e45ebefb4636bef2a22,cb31fab7cdc05c7fb404ebe53133be1ceb80ac5d,77.0,77,432.0,428,4.0,4.0,9,9,0.0,-4.0,0.0,0,invariant,positive,invariant,invariant
okhttp,df2e128cc933b7a8c43a2e2a40d08aacca2d9d41434c4c69479403643c05614d44e84749234af9fe,13,df2e128cc933b7a8c43a2e2a40d08aacca2d9d41,434c4c69479403643c05614d44e84749234af9fe,77.0,77,428.0,428,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,187d3306cbce3e20544dc39459f4e51d7f71b96bdf2e128cc933b7a8c43a2e2a40d08aacca2d9d41,14,187d3306cbce3e20544dc39459f4e51d7f71b96b,df2e128cc933b7a8c43a2e2a40d08aacca2d9d41,77.0,77,428.0,428,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,43a332bca4f76e4757d3d28f8f467f33190cfdef2a05f0e18f0ae67188904a29b4b5976dae7e3166,16,43a332bca4f76e4757d3d28f8f467f33190cfdef,2a05f0e18f0ae67188904a29b4b5976dae7e3166,77.0,77,428.0,436,4.0,4.0,9,9,0.0,8.0,0.0,0,invariant,negative,invariant,invariant
okhttp,85e568e52d841c20ee5ecc68e8a589c9eabadbe6ec91ca01291b3d885ddbec85d0d3dc0fb5360117,20,85e568e52d841c20ee5ecc68e8a589c9eabadbe6,ec91ca01291b3d885ddbec85d0d3dc0fb5360117,77.0,76,436.0,436,4.0,4.0,9,9,-1.0,0.0,0.0,0,positive,invariant,invariant,invariant
okhttp,ac21c326779cd0170b26aefff3157371b3b985ed917cffa208754c1dc4e7f8510394ff741931b2ff,21,ac21c326779cd0170b26aefff3157371b3b985ed,917cffa208754c1dc4e7f8510394ff741931b2ff,76.0,76,436.0,436,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,faeff7f10548151cb2310351b3975f719037f217917cffa208754c1dc4e7f8510394ff741931b2ff,22,faeff7f10548151cb2310351b3975f719037f217,917cffa208754c1dc4e7f8510394ff741931b2ff,76.0,76,436.0,436,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,1bc9e2ef26bc0546f0491e7234de26e31fc38c72917cffa208754c1dc4e7f8510394ff741931b2ff,23,1bc9e2ef26bc0546f0491e7234de26e31fc38c72,917cffa208754c1dc4e7f8510394ff741931b2ff,76.0,78,436.0,490,4.0,4.0,9,9,2.0,54.0,0.0,0,negative,negative,invariant,invariant
okhttp,15940665526348d815b26d509ce44c79926c612b19d8cf1c0f9232f751a8f02340612f93bae40e7f,24,15940665526348d815b26d509ce44c79926c612b,19d8cf1c0f9232f751a8f02340612f93bae40e7f,78.0,78,490.0,490,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,8d06f6860065276085345e7ae8691fec094abfd7729e930a1b9699bda2dd80826efc1bf993759dc1,25,8d06f6860065276085345e7ae8691fec094abfd7,729e930a1b9699bda2dd80826efc1bf993759dc1,78.0,80,490.0,644,4.0,4.0,9,9,2.0,154.0,0.0,0,negative,negative,invariant,invariant
okhttp,761619286a69e3e56ddceafef79802ffff521abb18e203a53e746c2bc539383adce8b2aa8484684e,26,761619286a69e3e56ddceafef79802ffff521abb,18e203a53e746c2bc539383adce8b2aa8484684e,78.0,79,490.0,497,4.0,4.0,9,9,1.0,7.0,0.0,0,negative,negative,invariant,invariant
okhttp,d79a5e23a78b4b0d91b15434ab48a9534e048b1918e203a53e746c2bc539383adce8b2aa8484684e,27,d79a5e23a78b4b0d91b15434ab48a9534e048b19,18e203a53e746c2bc539383adce8b2aa8484684e,78.0,78,490.0,490,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,00c0da5ec57958bc4d926cef41ef1f97be4e9bece60321991ccb14f572be8160a04ced39eba271ae,28,00c0da5ec57958bc4d926cef41ef1f97be4e9bec,e60321991ccb14f572be8160a04ced39eba271ae,81.0,81,651.0,651,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,5aa2456a145883f6688c6ee325635ed0c6339076e60321991ccb14f572be8160a04ced39eba271ae,29,5aa2456a145883f6688c6ee325635ed0c6339076,e60321991ccb14f572be8160a04ced39eba271ae,81.0,81,651.0,649,4.0,4.0,9,9,0.0,-2.0,0.0,0,invariant,positive,invariant,invariant
okhttp,b8c51dc5bdc89d5487cbc110d6fe40389de164805aa2456a145883f6688c6ee325635ed0c6339076,30,b8c51dc5bdc89d5487cbc110d6fe40389de16480,5aa2456a145883f6688c6ee325635ed0c6339076,81.0,81,649.0,647,4.0,4.0,9,9,0.0,-2.0,0.0,0,invariant,positive,invariant,invariant
okhttp,5d4e9ac850d45d6c4eaacce502993f74aff895d4a40fb205448ff333c000ca14b992ede4ec51888d,31,5d4e9ac850d45d6c4eaacce502993f74aff895d4,a40fb205448ff333c000ca14b992ede4ec51888d,81.0,81,647.0,647,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,7a7ad1cdb22ed381c468ee38d757da03b4b1877aa40fb205448ff333c000ca14b992ede4ec51888d,33,7a7ad1cdb22ed381c468ee38d757da03b4b1877a,a40fb205448ff333c000ca14b992ede4ec51888d,81.0,81,647.0,688,4.0,4.0,9,9,0.0,41.0,0.0,0,invariant,negative,invariant,invariant
okhttp,b3405b09cd672d5d171d32847c26de56ff0928485f239296e9124d7181e41c4af44a64bac7770132,34,b3405b09cd672d5d171d32847c26de56ff092848,5f239296e9124d7181e41c4af44a64bac7770132,81.0,82,688.0,694,4.0,4.0,9,9,1.0,6.0,0.0,0,negative,negative,invariant,invariant
okhttp,2bd54fa72fe72f92212428a024050838c2b62d575f239296e9124d7181e41c4af44a64bac7770132,35,2bd54fa72fe72f92212428a024050838c2b62d57,5f239296e9124d7181e41c4af44a64bac7770132,81.0,81,688.0,707,4.0,4.0,9,9,0.0,19.0,0.0,0,invariant,negative,invariant,invariant
okhttp,ac0a0b98e425be757b04b93ab9d4d7b0600d38151853b5b108aec81093740beff129d5db537977b9,36,ac0a0b98e425be757b04b93ab9d4d7b0600d3815,1853b5b108aec81093740beff129d5db537977b9,82.0,82,713.0,713,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,60b3a6dd6240f40c29fffd897c2dac314af498361853b5b108aec81093740beff129d5db537977b9,37,60b3a6dd6240f40c29fffd897c2dac314af49836,1853b5b108aec81093740beff129d5db537977b9,82.0,83,713.0,718,4.0,4.0,9,9,1.0,5.0,0.0,0,negative,negative,invariant,invariant
okhttp,68ebb704fb73ad1545ae82287f8b2a5f68d8e69d0bfb878783c051ba15e4ef51c341c02ceed643f7,38,68ebb704fb73ad1545ae82287f8b2a5f68d8e69d,0bfb878783c051ba15e4ef51c341c02ceed643f7,83.0,83,718.0,733,4.0,4.0,9,9,0.0,15.0,0.0,0,invariant,negative,invariant,invariant
okhttp,853c4012b79711f123c0b9780e565062b32bf1c76ac030e67b009354c2491c2801109bb4b2874ae1,39,853c4012b79711f123c0b9780e565062b32bf1c7,6ac030e67b009354c2491c2801109bb4b2874ae1,83.0,83,733.0,778,4.0,4.0,9,9,0.0,45.0,0.0,0,invariant,negative,invariant,invariant
okhttp,1ef44259dcc7aa257736efd359f4e28b86aab9e0b0b1c06a06364287144d188497868a8e43ac617e,40,1ef44259dcc7aa257736efd359f4e28b86aab9e0,b0b1c06a06364287144d188497868a8e43ac617e,83.0,83,778.0,778,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,747da632ad09a0e8fc279bf3b1afa2544141d01cc5a270e624c37e060c1c4e864b3aeccc254754c9,42,747da632ad09a0e8fc279bf3b1afa2544141d01c,c5a270e624c37e060c1c4e864b3aeccc254754c9,83.0,83,778.0,779,4.0,4.0,9,9,0.0,1.0,0.0,0,invariant,negative,invariant,invariant
okhttp,48b087d327b4ca9ed4dcd37a4f47475cb2216861c5a270e624c37e060c1c4e864b3aeccc254754c9,43,48b087d327b4ca9ed4dcd37a4f47475cb2216861,c5a270e624c37e060c1c4e864b3aeccc254754c9,83.0,83,778.0,788,4.0,4.0,9,9,0.0,10.0,0.0,0,invariant,negative,invariant,invariant
okhttp,d2fc60ad18bc16378bca018e38f706d2d4972e428fe93f33dcb50464a066b86576e1fa679bbd966f,44,d2fc60ad18bc16378bca018e38f706d2d4972e42,8fe93f33dcb50464a066b86576e1fa679bbd966f,83.0,83,789.0,798,4.0,4.0,9,9,0.0,9.0,0.0,0,invariant,negative,invariant,invariant
okhttp,961d797e9c84557cdf56f7036558e72a54c578f6277fa12c5ef07be2502aad54b94e13c6db7a853a,45,961d797e9c84557cdf56f7036558e72a54c578f6,277fa12c5ef07be2502aad54b94e13c6db7a853a,83.0,85,798.0,800,4.0,4.0,9,9,2.0,2.0,0.0,0,negative,negative,invariant,invariant
okhttp,99fb988657263a77b9d9b26bf2f64ec82a0cab72e6fa46959bdb2c6b69412b77214d286092cf2181,46,99fb988657263a77b9d9b26bf2f64ec82a0cab72,e6fa46959bdb2c6b69412b77214d286092cf2181,85.0,86,800.0,811,4.0,4.0,9,9,1.0,11.0,0.0,0,negative,negative,invariant,invariant
okhttp,cbb33cbd05947c7680fe3519678323641a56fa8cb6e785e79e6c9c31fff4dc0ce264afc35a9a729f,47,cbb33cbd05947c7680fe3519678323641a56fa8c,b6e785e79e6c9c31fff4dc0ce264afc35a9a729f,86.0,86,811.0,811,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,2f5e25e4dcac2f7d62a4ac5ee8d49e92de005866b6e785e79e6c9c31fff4dc0ce264afc35a9a729f,48,2f5e25e4dcac2f7d62a4ac5ee8d49e92de005866,b6e785e79e6c9c31fff4dc0ce264afc35a9a729f,86.0,86,811.0,812,4.0,4.0,9,9,0.0,1.0,0.0,0,invariant,negative,invariant,invariant
okhttp,40ff76547064c3fb5acb9047a6f679dd4379a4d0f1eacbff7ec5912d041184e1b35aa4e5468ea4ba,49,40ff76547064c3fb5acb9047a6f679dd4379a4d0,f1eacbff7ec5912d041184e1b35aa4e5468ea4ba,86.0,84,812.0,819,4.0,4.0,9,9,-2.0,7.0,0.0,0,positive,negative,invariant,invariant
okhttp,0ce37b70f8c19c4d9a509a8561776f0186e9751c40ff76547064c3fb5acb9047a6f679dd4379a4d0,49,0ce37b70f8c19c4d9a509a8561776f0186e9751c,40ff76547064c3fb5acb9047a6f679dd4379a4d0,84.0,84,819.0,819,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,e5b78cabad22ffdfbbe2755fece9c6c535438cdce6aee715825781f3287faf7e3e35847d30e0d7fe,52,e5b78cabad22ffdfbbe2755fece9c6c535438cdc,e6aee715825781f3287faf7e3e35847d30e0d7fe,84.0,84,819.0,820,4.0,4.0,9,9,0.0,1.0,0.0,0,invariant,negative,invariant,invariant
okhttp,3355d0c99bb946a6441f08fe6fd1c9881a9ea96a21e9c8398867f983e8c3cf29c6382690c1e4785d,53,3355d0c99bb946a6441f08fe6fd1c9881a9ea96a,21e9c8398867f983e8c3cf29c6382690c1e4785d,84.0,85,820.0,844,4.0,4.0,9,9,1.0,24.0,0.0,0,negative,negative,invariant,invariant
okhttp,51e5320e7be7aaffed13e21f3f44cbd6d67587a8e8afabe11cc3fc8854b2b8bb845489bdf8299211,54,51e5320e7be7aaffed13e21f3f44cbd6d67587a8,e8afabe11cc3fc8854b2b8bb845489bdf8299211,85.0,86,844.0,849,4.0,4.0,9,9,1.0,5.0,0.0,0,negative,negative,invariant,invariant
okhttp,084fa33870fd40d3bdedfe16dbcf773128e0709c6af7cd22b39e602ea3e20e18fd809ed4fbf448eb,55,084fa33870fd40d3bdedfe16dbcf773128e0709c,6af7cd22b39e602ea3e20e18fd809ed4fbf448eb,86.0,86,849.0,851,4.0,4.0,9,9,0.0,2.0,0.0,0,invariant,negative,invariant,invariant
okhttp,9a1da9b4209955072d97caeb9cbcdeefb02841eb6991363c380478699b053912b3223553f7a2d0f2,56,9a1da9b4209955072d97caeb9cbcdeefb02841eb,6991363c380478699b053912b3223553f7a2d0f2,86.0,90,851.0,862,4.0,4.0,9,9,4.0,11.0,0.0,0,negative,negative,invariant,invariant
okhttp,bbea4aaa6f81bfab9fc24c287efe2e31980cf3048ab9438c7007f3f5e2281db1052dcde7dc3065dc,58,bbea4aaa6f81bfab9fc24c287efe2e31980cf304,8ab9438c7007f3f5e2281db1052dcde7dc3065dc,90.0,90,862.0,862,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,04d742bd3d6ce8ad24b21f2be2d6f3ea5f8a35a5f3d956e25ba79564d6c8250b4ff767782f8bb894,59,04d742bd3d6ce8ad24b21f2be2d6f3ea5f8a35a5,f3d956e25ba79564d6c8250b4ff767782f8bb894,90.0,90,862.0,867,4.0,4.0,9,9,0.0,5.0,0.0,0,invariant,negative,invariant,invariant
okhttp,7f7aa90bc5d41d8f818fc988d2a91d22393c73293deadab31b6f02271c550a60c271b8db9d2fd56d,60,7f7aa90bc5d41d8f818fc988d2a91d22393c7329,3deadab31b6f02271c550a60c271b8db9d2fd56d,90.0,89,867.0,860,4.0,4.0,9,9,-1.0,-7.0,0.0,0,positive,positive,invariant,invariant
okhttp,50999cceb5f5bcdaf79baa5ac7eeef90c72bda8d7f7aa90bc5d41d8f818fc988d2a91d22393c7329,60,50999cceb5f5bcdaf79baa5ac7eeef90c72bda8d,7f7aa90bc5d41d8f818fc988d2a91d22393c7329,89.0,89,860.0,860,4.0,4.0,9,9,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,cb5a9a4ea384256f94d04d221f0f9979c98836ec50999cceb5f5bcdaf79baa5ac7eeef90c72bda8d,60,cb5a9a4ea384256f94d04d221f0f9979c98836ec,50999cceb5f5bcdaf79baa5ac7eeef90c72bda8d,89.0,63,860.0,845,4.0,4.0,9,8,-26.0,-15.0,0.0,-1,positive,positive,invariant,positive
okhttp,c9d183636ded71b78b1de25839c2f953785f3fa6cb5a9a4ea384256f94d04d221f0f9979c98836ec,60,c9d183636ded71b78b1de25839c2f953785f3fa6,cb5a9a4ea384256f94d04d221f0f9979c98836ec,63.0,63,845.0,845,4.0,4.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,1a1e1b7e2dee58fc9be947dec84126b0e35fe527470c7f59861bd753db8593a161bf19ba3cf961c0,61,1a1e1b7e2dee58fc9be947dec84126b0e35fe527,470c7f59861bd753db8593a161bf19ba3cf961c0,63.0,63,845.0,848,4.0,4.0,8,8,0.0,3.0,0.0,0,invariant,negative,invariant,invariant
okhttp,1c9cb2a0c2fcaf87ecc956243191ddc1ebb28303470c7f59861bd753db8593a161bf19ba3cf961c0,62,1c9cb2a0c2fcaf87ecc956243191ddc1ebb28303,470c7f59861bd753db8593a161bf19ba3cf961c0,63.0,62,845.0,845,4.0,4.0,8,8,-1.0,0.0,0.0,0,positive,invariant,invariant,invariant
okhttp,7bcdc338d6ec7786f342f1569b8414c6919e5c6ea7258910fa865f4d3abf9d42da9dbe9738d1fe05,63,7bcdc338d6ec7786f342f1569b8414c6919e5c6e,a7258910fa865f4d3abf9d42da9dbe9738d1fe05,62.0,62,848.0,850,4.0,4.0,8,8,0.0,2.0,0.0,0,invariant,negative,invariant,invariant
okhttp,3d2547f18886e771aaa9baa996a21136c93460c4a7258910fa865f4d3abf9d42da9dbe9738d1fe05,64,3d2547f18886e771aaa9baa996a21136c93460c4,a7258910fa865f4d3abf9d42da9dbe9738d1fe05,62.0,63,848.0,855,4.0,4.0,8,8,1.0,7.0,0.0,0,negative,negative,invariant,invariant
okhttp,70e64037ff295874602133a1d254e5a0440ae4e36579f9d97460613c429df6083f2d6c21afdf4123,65,70e64037ff295874602133a1d254e5a0440ae4e3,6579f9d97460613c429df6083f2d6c21afdf4123,63.0,62,857.0,857,4.0,4.0,8,8,-1.0,0.0,0.0,0,positive,invariant,invariant,invariant
okhttp,78c6624b11d5f33504dae8211b4592383468343e73291e89c43de449949450c216a5220d9b903da6,66,78c6624b11d5f33504dae8211b4592383468343e,73291e89c43de449949450c216a5220d9b903da6,62.0,61,857.0,848,4.0,4.0,8,8,-1.0,-9.0,0.0,0,positive,positive,invariant,invariant
okhttp,67604f618d96ae00318ce696ec29a66bec6aafa8d2f4f21654e407ecb5333a403564d272239486f6,67,67604f618d96ae00318ce696ec29a66bec6aafa8,d2f4f21654e407ecb5333a403564d272239486f6,61.0,61,848.0,846,4.0,4.0,8,8,0.0,-2.0,0.0,0,invariant,positive,invariant,invariant
okhttp,e3b90752dd637dad076af866c8e99792d2646847d10c20a7eba3d2182193e3a1a8342549833f927a,68,e3b90752dd637dad076af866c8e99792d2646847,d10c20a7eba3d2182193e3a1a8342549833f927a,61.0,61,846.0,846,4.0,4.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,e3b90752dd637dad076af866c8e99792d2646847d10c20a7eba3d2182193e3a1a8342549833f927a,69,e3b90752dd637dad076af866c8e99792d2646847,d10c20a7eba3d2182193e3a1a8342549833f927a,61.0,61,846.0,846,4.0,4.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,dca5d83027f2e44719fce7395e3a882f0333c0c4e3b90752dd637dad076af866c8e99792d2646847,69,dca5d83027f2e44719fce7395e3a882f0333c0c4,e3b90752dd637dad076af866c8e99792d2646847,61.0,61,846.0,852,4.0,4.0,8,8,0.0,6.0,0.0,0,invariant,negative,invariant,invariant
okhttp,e4a4cbae4f2f850ec43fa15bee70fa1380d9354cd10c20a7eba3d2182193e3a1a8342549833f927a,70,e4a4cbae4f2f850ec43fa15bee70fa1380d9354c,d10c20a7eba3d2182193e3a1a8342549833f927a,61.0,61,846.0,846,4.0,4.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,768059cfc4c611f3212d0b92ff5073541a852faf2c6be53791a3e607df79d431cf338baab94eed3d,71,768059cfc4c611f3212d0b92ff5073541a852faf,2c6be53791a3e607df79d431cf338baab94eed3d,61.0,61,852.0,860,4.0,4.0,8,8,0.0,8.0,0.0,0,invariant,negative,invariant,invariant
okhttp,60d5852c6676ece85b0e3d0c6e45fb0186303f83bc342a42c84b660ef8296498af88780cc1c152bd,72,60d5852c6676ece85b0e3d0c6e45fb0186303f83,bc342a42c84b660ef8296498af88780cc1c152bd,61.0,61,860.0,866,4.0,4.0,8,8,0.0,6.0,0.0,0,invariant,negative,invariant,invariant
okhttp,7f4249625960b7f10dc61aae4d1896c2e126f538a52eaa4ee650728e4fb59f48c59a3572ef4ddb5a,73,7f4249625960b7f10dc61aae4d1896c2e126f538,a52eaa4ee650728e4fb59f48c59a3572ef4ddb5a,61.0,62,866.0,866,4.0,4.0,8,8,1.0,0.0,0.0,0,negative,invariant,invariant,invariant
okhttp,b5719b6d7faff6422e33897414c0afdf9e63fe958c281b2fc782bf6473ff37e078804d9579225961,74,b5719b6d7faff6422e33897414c0afdf9e63fe95,8c281b2fc782bf6473ff37e078804d9579225961,62.0,62,866.0,866,4.0,4.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
okhttp,86e5c34846d810a258952d966d58cb34ad483a147b35a0d86cdadac706e24525edd64c8e0b3c694f,75,86e5c34846d810a258952d966d58cb34ad483a14,7b35a0d86cdadac706e24525edd64c8e0b3c694f,62.0,62,866.0,874,4.0,4.0,8,8,0.0,8.0,0.0,0,invariant,negative,invariant,invariant
okhttp,0c550086456f75af5d21a684f98fea478c477fa17b35a0d86cdadac706e24525edd64c8e0b3c694f,76,0c550086456f75af5d21a684f98fea478c477fa1,7b35a0d86cdadac706e24525edd64c8e0b3c694f,62.0,61,866.0,868,4.0,4.0,8,8,-1.0,2.0,0.0,0,positive,negative,invariant,invariant
okhttp,7a28500a72d6914c6be7d9d8ee47d23f92f35d64f740f1f98759ed562e052e4d84109267d6391afe,77,7a28500a72d6914c6be7d9d8ee47d23f92f35d64,f740f1f98759ed562e052e4d84109267d6391afe,61.0,61,876.0,887,4.0,4.0,8,8,0.0,11.0,0.0,0,invariant,negative,invariant,invariant
okhttp,689f66222bd8984dd69229a4ee9caf8da528ae1273516e6ab1d336ffd520e845e14f80cf08657bd0,78,689f66222bd8984dd69229a4ee9caf8da528ae12,73516e6ab1d336ffd520e845e14f80cf08657bd0,61.0,60,887.0,886,4.0,4.0,8,8,-1.0,-1.0,0.0,0,positive,positive,invariant,invariant
okhttp,43f7cae330166c3b73c9c20e0861ebf0ad89224ad64aef95a6f35a2e559d46ebf2c1392e8db6a42f,79,43f7cae330166c3b73c9c20e0861ebf0ad89224a,d64aef95a6f35a2e559d46ebf2c1392e8db6a42f,60.0,60,886.0,887,4.0,4.0,8,8,0.0,1.0,0.0,0,invariant,negative,invariant,invariant
okhttp,06579c5bfb6a051a9fbca5be2d15a52fcf77f38c34ea44bc1d8fba429fd850df14adcda16251cf6c,80,06579c5bfb6a051a9fbca5be2d15a52fcf77f38c,34ea44bc1d8fba429fd850df14adcda16251cf6c,60.0,59,887.0,910,4.0,4.0,8,8,-1.0,23.0,0.0,0,positive,negative,invariant,invariant
okhttp,b1c592d7c9013a0b5e18f83cd5bd4b56f420b37c4e1dd18f07a41b46fc3be4b564833118a3c965b3,84,b1c592d7c9013a0b5e18f83cd5bd4b56f420b37c,4e1dd18f07a41b46fc3be4b564833118a3c965b3,59.0,59,910.0,925,4.0,4.0,8,8,0.0,15.0,0.0,0,invariant,negative,invariant,invariant
okhttp,1bd9fefb5199d1499c8dac6c82c18c82e06784288571b0cbd2aae8fe49b0aeec47d570cbb216406c,85,1bd9fefb5199d1499c8dac6c82c18c82e0678428,8571b0cbd2aae8fe49b0aeec47d570cbb216406c,59.0,59,925.0,921,4.0,4.0,8,8,0.0,-4.0,0.0,0,invariant,positive,invariant,invariant
okhttp,b9580d68e9bc34eef397e9bc7f13091f1e3f1528c37a7935738e93422bfb1f7d0d52519af5da1489,86,b9580d68e9bc34eef397e9bc7f13091f1e3f1528,c37a7935738e93422bfb1f7d0d52519af5da1489,59.0,61,921.0,925,4.0,4.0,8,8,2.0,4.0,0.0,0,negative,negative,invariant,invariant
okhttp,3a0874cb220a26170e7097432676307feef4504f514fbfd5f03ccae7d2771c4ecd3e5be67ed68a95,87,3a0874cb220a26170e7097432676307feef4504f,514fbfd5f03ccae7d2771c4ecd3e5be67ed68a95,61.0,63,925.0,940,4.0,4.0,8,8,2.0,15.0,0.0,0,negative,negative,invariant,invariant
okhttp,194290e5f3819bf91d87c5d08c152946b6aa3509383b49df9df36fa4c335177b0e5d6984a9fb52e1,88,194290e5f3819bf91d87c5d08c152946b6aa3509,383b49df9df36fa4c335177b0e5d6984a9fb52e1,63.0,65,940.0,948,4.0,4.0,8,8,2.0,8.0,0.0,0,negative,negative,invariant,invariant
okhttp,989652fe068f44815c97cfefe3af2548e8353623c029803933171a7df3c14171fa0b698cea58ef9e,89,989652fe068f44815c97cfefe3af2548e8353623,c029803933171a7df3c14171fa0b698cea58ef9e,65.0,65,948.0,948,4.0,4.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
