project,review_number,pull_request_number,commit,parent,before_total_density_high_level_smells,after_total_density_high_level_smells,before_total_density_low_level_smells,after_total_density_low_level_smells,before_total_diversity_high_level_smells,after_total_diversity_high_level_smells,before_total_diversity_low_level_smells,after_total_diversity_low_level_smells,diff_density_high_level_smells,diff_density_low_level_smells,diff_diversity_high_level_smells,diff_diversity_low_level_smells,impact_on_density_high_level_smells,impact_on_density_low_level_smells,impact_on_diversity_high_level_smells,impact_on_diversity_low_level_smells
netty,0062cb743c75e1733d0ade692bfafcfd5f66b1a845a7692f0749eb623796b90241fa0133fc54287a,17,0062cb743c75e1733d0ade692bfafcfd5f66b1a8,45a7692f0749eb623796b90241fa0133fc54287a,690,690,3030,3030,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,65fc361eeceb195e126559e1eee6bc58dea67e0e0062cb743c75e1733d0ade692bfafcfd5f66b1a8,17,65fc361eeceb195e126559e1eee6bc58dea67e0e,0062cb743c75e1733d0ade692bfafcfd5f66b1a8,690,690,3030,3030,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,ccc155e96fe498a62e302609d0bd65aa3abecb0465fc361eeceb195e126559e1eee6bc58dea67e0e,17,ccc155e96fe498a62e302609d0bd65aa3abecb04,65fc361eeceb195e126559e1eee6bc58dea67e0e,690,690,3030,3030,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,8982838ab2a1341f9a8c5b0e7a39d3ee15b6dfd3ccc155e96fe498a62e302609d0bd65aa3abecb04,17,8982838ab2a1341f9a8c5b0e7a39d3ee15b6dfd3,ccc155e96fe498a62e302609d0bd65aa3abecb04,690,690,3030,3030,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,2acd74db83df1bf54832b749ed92b13866caa7a38982838ab2a1341f9a8c5b0e7a39d3ee15b6dfd3,17,2acd74db83df1bf54832b749ed92b13866caa7a3,8982838ab2a1341f9a8c5b0e7a39d3ee15b6dfd3,690,690,3030,3030,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,e2655f3c3834af8c68fc470987a5cabc6eb03ae02acd74db83df1bf54832b749ed92b13866caa7a3,17,e2655f3c3834af8c68fc470987a5cabc6eb03ae0,2acd74db83df1bf54832b749ed92b13866caa7a3,690,690,3030,3030,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,b9ef785b5be33306028aa34be07c4847031f2ce1e2655f3c3834af8c68fc470987a5cabc6eb03ae0,17,b9ef785b5be33306028aa34be07c4847031f2ce1,e2655f3c3834af8c68fc470987a5cabc6eb03ae0,690,690,3030,3030,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,4bf26c31e97790d89d312edfdd9022bf07c952beb9ef785b5be33306028aa34be07c4847031f2ce1,17,4bf26c31e97790d89d312edfdd9022bf07c952be,b9ef785b5be33306028aa34be07c4847031f2ce1,690,690,3030,3030,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,dfd7b0d6c3ecfcf7a44463899383d7390b905d0e4bf26c31e97790d89d312edfdd9022bf07c952be,17,dfd7b0d6c3ecfcf7a44463899383d7390b905d0e,4bf26c31e97790d89d312edfdd9022bf07c952be,690,690,3030,3030,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,acb1ac84e6e737ac934dcc148f247dc02ffcc796dfd7b0d6c3ecfcf7a44463899383d7390b905d0e,17,acb1ac84e6e737ac934dcc148f247dc02ffcc796,dfd7b0d6c3ecfcf7a44463899383d7390b905d0e,690,690,3030,3037,10.0,10.0,9,9,0,7,0.0,0,invariant,negative,invariant,invariant
netty,95f3af0a02c664f4a73c7ba4f1a32c11aecd28f0acb1ac84e6e737ac934dcc148f247dc02ffcc796,17,95f3af0a02c664f4a73c7ba4f1a32c11aecd28f0,acb1ac84e6e737ac934dcc148f247dc02ffcc796,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,5579a91e1d83d6a9f43b11978e6af6fad26395d395f3af0a02c664f4a73c7ba4f1a32c11aecd28f0,17,5579a91e1d83d6a9f43b11978e6af6fad26395d3,95f3af0a02c664f4a73c7ba4f1a32c11aecd28f0,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,46c9a5f094725b49e36dc1a39d5a756ece1067225579a91e1d83d6a9f43b11978e6af6fad26395d3,17,46c9a5f094725b49e36dc1a39d5a756ece106722,5579a91e1d83d6a9f43b11978e6af6fad26395d3,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,e85996ea466f635391c7d4e72f829bd1644ef09346c9a5f094725b49e36dc1a39d5a756ece106722,17,e85996ea466f635391c7d4e72f829bd1644ef093,46c9a5f094725b49e36dc1a39d5a756ece106722,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,c6fa82729c0d956a3df8971f37bf6a369b355aeee85996ea466f635391c7d4e72f829bd1644ef093,17,c6fa82729c0d956a3df8971f37bf6a369b355aee,e85996ea466f635391c7d4e72f829bd1644ef093,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,6f7d2f4e236a082c32a4610f99892d8b04e0ef10c6fa82729c0d956a3df8971f37bf6a369b355aee,17,6f7d2f4e236a082c32a4610f99892d8b04e0ef10,c6fa82729c0d956a3df8971f37bf6a369b355aee,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,bdeed00bbb52b9f733d289cfe0ef2ed45ff2d99e6f7d2f4e236a082c32a4610f99892d8b04e0ef10,17,bdeed00bbb52b9f733d289cfe0ef2ed45ff2d99e,6f7d2f4e236a082c32a4610f99892d8b04e0ef10,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,5c62d54c677a94e0e8a1e48ab4aab04eaa775d09bdeed00bbb52b9f733d289cfe0ef2ed45ff2d99e,17,5c62d54c677a94e0e8a1e48ab4aab04eaa775d09,bdeed00bbb52b9f733d289cfe0ef2ed45ff2d99e,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,59a349031afdad36edc1e8635435bdb97a21a7b55c62d54c677a94e0e8a1e48ab4aab04eaa775d09,17,59a349031afdad36edc1e8635435bdb97a21a7b5,5c62d54c677a94e0e8a1e48ab4aab04eaa775d09,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,d72b89db218d64e0115ab9491009f0d2dc7e753559a349031afdad36edc1e8635435bdb97a21a7b5,17,d72b89db218d64e0115ab9491009f0d2dc7e7535,59a349031afdad36edc1e8635435bdb97a21a7b5,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,73d1f3fe02982fa243f8afe55ab0ea92057690c4d72b89db218d64e0115ab9491009f0d2dc7e7535,17,73d1f3fe02982fa243f8afe55ab0ea92057690c4,d72b89db218d64e0115ab9491009f0d2dc7e7535,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,dc0498d82bf059fb503936a7b4e8a163d75ea85173d1f3fe02982fa243f8afe55ab0ea92057690c4,17,dc0498d82bf059fb503936a7b4e8a163d75ea851,73d1f3fe02982fa243f8afe55ab0ea92057690c4,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,21269fa073a0587a75de83c0705985f98dac6128dc0498d82bf059fb503936a7b4e8a163d75ea851,17,21269fa073a0587a75de83c0705985f98dac6128,dc0498d82bf059fb503936a7b4e8a163d75ea851,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,88d84c537c15c7e3e6154ac7ed18b792d0b4d3c821269fa073a0587a75de83c0705985f98dac6128,17,88d84c537c15c7e3e6154ac7ed18b792d0b4d3c8,21269fa073a0587a75de83c0705985f98dac6128,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,6156922ad6d8d2c4965dbdd10f4f2b65b13b9e7688d84c537c15c7e3e6154ac7ed18b792d0b4d3c8,17,6156922ad6d8d2c4965dbdd10f4f2b65b13b9e76,88d84c537c15c7e3e6154ac7ed18b792d0b4d3c8,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,35258a5393cc7840bc9af0d1dcd3c47ea58e2fa06156922ad6d8d2c4965dbdd10f4f2b65b13b9e76,17,35258a5393cc7840bc9af0d1dcd3c47ea58e2fa0,6156922ad6d8d2c4965dbdd10f4f2b65b13b9e76,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,dbb239203460253f84b0f848b8f05e3b6e11a2fd35258a5393cc7840bc9af0d1dcd3c47ea58e2fa0,17,dbb239203460253f84b0f848b8f05e3b6e11a2fd,35258a5393cc7840bc9af0d1dcd3c47ea58e2fa0,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,6b3b3b74265c97c33186440d10b97822adc662c7dbb239203460253f84b0f848b8f05e3b6e11a2fd,17,6b3b3b74265c97c33186440d10b97822adc662c7,dbb239203460253f84b0f848b8f05e3b6e11a2fd,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,d6ea072ccc75c42030a1b8a380d7bbf32b6e1e526b3b3b74265c97c33186440d10b97822adc662c7,17,d6ea072ccc75c42030a1b8a380d7bbf32b6e1e52,6b3b3b74265c97c33186440d10b97822adc662c7,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,83ad5fb07ebb19ae1e47a3e157a5eb146cfeba22d6ea072ccc75c42030a1b8a380d7bbf32b6e1e52,17,83ad5fb07ebb19ae1e47a3e157a5eb146cfeba22,d6ea072ccc75c42030a1b8a380d7bbf32b6e1e52,690,690,3037,3037,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,f4ebcf7aed4ffff825beec67b47d3a8d9971293683ad5fb07ebb19ae1e47a3e157a5eb146cfeba22,17,f4ebcf7aed4ffff825beec67b47d3a8d99712936,83ad5fb07ebb19ae1e47a3e157a5eb146cfeba22,690,691,3037,3041,10.0,10.0,9,9,1,4,0.0,0,negative,negative,invariant,invariant
netty,2fc18a00f6ac61a365b73dd498dd2e38f1efa823f4ebcf7aed4ffff825beec67b47d3a8d99712936,17,2fc18a00f6ac61a365b73dd498dd2e38f1efa823,f4ebcf7aed4ffff825beec67b47d3a8d99712936,691,692,3041,3043,10.0,10.0,9,9,1,2,0.0,0,negative,negative,invariant,invariant
netty,9f1c39469787d53a4071b661622a72902156e3132fc18a00f6ac61a365b73dd498dd2e38f1efa823,17,9f1c39469787d53a4071b661622a72902156e313,2fc18a00f6ac61a365b73dd498dd2e38f1efa823,692,692,3043,3043,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,07803b3e2c463b9ad5c1b82c747cb04e7bffb4c095f3af0a02c664f4a73c7ba4f1a32c11aecd28f0,22,07803b3e2c463b9ad5c1b82c747cb04e7bffb4c0,95f3af0a02c664f4a73c7ba4f1a32c11aecd28f0,690,692,3037,3042,10.0,10.0,9,9,2,5,0.0,0,negative,negative,invariant,invariant
netty,f474fc609af1d401b601d2370ba0756b64654b1d2fc18a00f6ac61a365b73dd498dd2e38f1efa823,25,f474fc609af1d401b601d2370ba0756b64654b1d,2fc18a00f6ac61a365b73dd498dd2e38f1efa823,692,692,3043,3050,10.0,10.0,9,9,0,7,0.0,0,invariant,negative,invariant,invariant
netty,c2417c253c48bac942decfe923743d2b09d63a5ff474fc609af1d401b601d2370ba0756b64654b1d,25,c2417c253c48bac942decfe923743d2b09d63a5f,f474fc609af1d401b601d2370ba0756b64654b1d,692,692,3050,3051,10.0,10.0,9,9,0,1,0.0,0,invariant,negative,invariant,invariant
netty,aa72c987e73827687b9c5921c20afabccc9c03e89f1c39469787d53a4071b661622a72902156e313,26,aa72c987e73827687b9c5921c20afabccc9c03e8,9f1c39469787d53a4071b661622a72902156e313,692,716,3043,3182,10.0,10.0,9,9,24,139,0.0,0,negative,negative,invariant,invariant
netty,33f548a8ae2b988c8d316de8b4d3e6957c32b446aa72c987e73827687b9c5921c20afabccc9c03e8,26,33f548a8ae2b988c8d316de8b4d3e6957c32b446,aa72c987e73827687b9c5921c20afabccc9c03e8,716,716,3182,3183,10.0,10.0,9,9,0,1,0.0,0,invariant,negative,invariant,invariant
netty,f8b96fe6b818048e233eccc571736430dfe967ea33f548a8ae2b988c8d316de8b4d3e6957c32b446,26,f8b96fe6b818048e233eccc571736430dfe967ea,33f548a8ae2b988c8d316de8b4d3e6957c32b446,716,716,3183,3183,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,7057c59f3d56210dfb9267c8c0a7275e8c647463f8b96fe6b818048e233eccc571736430dfe967ea,26,7057c59f3d56210dfb9267c8c0a7275e8c647463,f8b96fe6b818048e233eccc571736430dfe967ea,716,716,3183,3185,10.0,10.0,9,9,0,2,0.0,0,invariant,negative,invariant,invariant
netty,6f9a886a36854af8f9e0761b81001a2fad0e7ad37057c59f3d56210dfb9267c8c0a7275e8c647463,26,6f9a886a36854af8f9e0761b81001a2fad0e7ad3,7057c59f3d56210dfb9267c8c0a7275e8c647463,716,722,3185,3202,10.0,10.0,9,9,6,17,0.0,0,negative,negative,invariant,invariant
netty,91796814ebb043958c9d100de166ecefea7a75566f9a886a36854af8f9e0761b81001a2fad0e7ad3,26,91796814ebb043958c9d100de166ecefea7a7556,6f9a886a36854af8f9e0761b81001a2fad0e7ad3,722,722,3202,3172,10.0,10.0,9,9,0,-30,0.0,0,invariant,positive,invariant,invariant
netty,234952a516636af734a40180423cce352df903ec91796814ebb043958c9d100de166ecefea7a7556,26,234952a516636af734a40180423cce352df903ec,91796814ebb043958c9d100de166ecefea7a7556,722,722,3172,3172,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,beb56878e415daa73132726662ec17381e1759ed234952a516636af734a40180423cce352df903ec,26,beb56878e415daa73132726662ec17381e1759ed,234952a516636af734a40180423cce352df903ec,722,722,3172,3172,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,10b88ceaa0035502453a53fad6c0b3a4958490bdbeb56878e415daa73132726662ec17381e1759ed,26,10b88ceaa0035502453a53fad6c0b3a4958490bd,beb56878e415daa73132726662ec17381e1759ed,722,722,3172,3172,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,c60b1e28cbd8ff65ef2c4b611ca43f7892e23ec210b88ceaa0035502453a53fad6c0b3a4958490bd,26,c60b1e28cbd8ff65ef2c4b611ca43f7892e23ec2,10b88ceaa0035502453a53fad6c0b3a4958490bd,722,728,3172,3182,10.0,10.0,9,9,6,10,0.0,0,negative,negative,invariant,invariant
netty,12d93cca292cb97d4b5e8ee7a7ada0b6ba840961c60b1e28cbd8ff65ef2c4b611ca43f7892e23ec2,26,12d93cca292cb97d4b5e8ee7a7ada0b6ba840961,c60b1e28cbd8ff65ef2c4b611ca43f7892e23ec2,728,728,3182,3182,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,b4b3d98f3787eb212b45f0e6f4e089e38fc67e5412d93cca292cb97d4b5e8ee7a7ada0b6ba840961,26,b4b3d98f3787eb212b45f0e6f4e089e38fc67e54,12d93cca292cb97d4b5e8ee7a7ada0b6ba840961,728,728,3182,3182,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,e79d5720d394bc2a0f0669367bbe36568ee54a0bb4b3d98f3787eb212b45f0e6f4e089e38fc67e54,26,e79d5720d394bc2a0f0669367bbe36568ee54a0b,b4b3d98f3787eb212b45f0e6f4e089e38fc67e54,728,728,3182,3182,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,1b6dff997556310c0dcb9ce59eb0fb5e010134afa722f649912384a2379e9c4f298cb42b83a37053,31,1b6dff997556310c0dcb9ce59eb0fb5e010134af,a722f649912384a2379e9c4f298cb42b83a37053,687,705,3030,3120,10.0,10.0,9,9,18,90,0.0,0,negative,negative,invariant,invariant
netty,92ccd2fbfa480006153a7d272323f68a90b608b51b6dff997556310c0dcb9ce59eb0fb5e010134af,31,92ccd2fbfa480006153a7d272323f68a90b608b5,1b6dff997556310c0dcb9ce59eb0fb5e010134af,705,705,3120,3120,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,dad06d539c746caf314c251d2c44830559d5389c92ccd2fbfa480006153a7d272323f68a90b608b5,31,dad06d539c746caf314c251d2c44830559d5389c,92ccd2fbfa480006153a7d272323f68a90b608b5,705,714,3120,3121,10.0,10.0,9,9,9,1,0.0,0,negative,negative,invariant,invariant
netty,094834d9bfe128945612f3e84a0aa8e2e9a56f07dad06d539c746caf314c251d2c44830559d5389c,31,094834d9bfe128945612f3e84a0aa8e2e9a56f07,dad06d539c746caf314c251d2c44830559d5389c,714,716,3121,3126,10.0,10.0,9,9,2,5,0.0,0,negative,negative,invariant,invariant
netty,a6d16daa0837d1cc8c324c7edebf2a8640eaa86fdad06d539c746caf314c251d2c44830559d5389c,31,a6d16daa0837d1cc8c324c7edebf2a8640eaa86f,dad06d539c746caf314c251d2c44830559d5389c,714,716,3121,3126,10.0,10.0,9,9,2,5,0.0,0,negative,negative,invariant,invariant
netty,7b09f85d84a54010cac0e7e850d4e750f2c4da0aa6d16daa0837d1cc8c324c7edebf2a8640eaa86f,31,7b09f85d84a54010cac0e7e850d4e750f2c4da0a,a6d16daa0837d1cc8c324c7edebf2a8640eaa86f,716,716,3126,3126,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,60f5b426930d60d815acc0308f22e437ecd759efa6d16daa0837d1cc8c324c7edebf2a8640eaa86f,31,60f5b426930d60d815acc0308f22e437ecd759ef,a6d16daa0837d1cc8c324c7edebf2a8640eaa86f,716,716,3126,3126,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,2fe247b4aca07cd17d55e7e49e14ab72711f713160f5b426930d60d815acc0308f22e437ecd759ef,31,2fe247b4aca07cd17d55e7e49e14ab72711f7131,60f5b426930d60d815acc0308f22e437ecd759ef,716,716,3126,3126,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,8f25312be8adc7aac81104b2699a5cc67aef72852fe247b4aca07cd17d55e7e49e14ab72711f7131,31,8f25312be8adc7aac81104b2699a5cc67aef7285,2fe247b4aca07cd17d55e7e49e14ab72711f7131,716,721,3126,3139,10.0,10.0,9,9,5,13,0.0,0,negative,negative,invariant,invariant
netty,a20a2c1e171b1fe5d1135a9b08e1eb86475a658e8f25312be8adc7aac81104b2699a5cc67aef7285,31,a20a2c1e171b1fe5d1135a9b08e1eb86475a658e,8f25312be8adc7aac81104b2699a5cc67aef7285,721,723,3139,3142,10.0,10.0,9,9,2,3,0.0,0,negative,negative,invariant,invariant
netty,b22c7e4a08ea3d2a0f50a1b6f1bba26af8afdc52a20a2c1e171b1fe5d1135a9b08e1eb86475a658e,31,b22c7e4a08ea3d2a0f50a1b6f1bba26af8afdc52,a20a2c1e171b1fe5d1135a9b08e1eb86475a658e,723,723,3142,3141,10.0,10.0,9,9,0,-1,0.0,0,invariant,positive,invariant,invariant
netty,6766513157ed267ba262fbe09968320b756e8b2bb22c7e4a08ea3d2a0f50a1b6f1bba26af8afdc52,31,6766513157ed267ba262fbe09968320b756e8b2b,b22c7e4a08ea3d2a0f50a1b6f1bba26af8afdc52,723,761,3141,3286,10.0,10.0,9,9,38,145,0.0,0,negative,negative,invariant,invariant
netty,08b509b2094f565ce03c5ef92760ff5646d101a06766513157ed267ba262fbe09968320b756e8b2b,31,08b509b2094f565ce03c5ef92760ff5646d101a0,6766513157ed267ba262fbe09968320b756e8b2b,761,761,3286,3294,10.0,10.0,9,9,0,8,0.0,0,invariant,negative,invariant,invariant
netty,319ca93330ddce10e8512f601c333c0151e4457a08b509b2094f565ce03c5ef92760ff5646d101a0,31,319ca93330ddce10e8512f601c333c0151e4457a,08b509b2094f565ce03c5ef92760ff5646d101a0,761,761,3294,3298,10.0,10.0,9,9,0,4,0.0,0,invariant,negative,invariant,invariant
netty,cb41cf293fd8af88dac71e6c2855917d9e957f4a319ca93330ddce10e8512f601c333c0151e4457a,31,cb41cf293fd8af88dac71e6c2855917d9e957f4a,319ca93330ddce10e8512f601c333c0151e4457a,761,760,3298,3298,10.0,10.0,9,9,-1,0,0.0,0,positive,invariant,invariant,invariant
netty,ccbe3dd2f86fb312be5bb6216f04517378303183cb41cf293fd8af88dac71e6c2855917d9e957f4a,31,ccbe3dd2f86fb312be5bb6216f04517378303183,cb41cf293fd8af88dac71e6c2855917d9e957f4a,760,760,3298,3298,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,460237d3f3bae4290817b96466047a15906c4ea9ccbe3dd2f86fb312be5bb6216f04517378303183,31,460237d3f3bae4290817b96466047a15906c4ea9,ccbe3dd2f86fb312be5bb6216f04517378303183,760,760,3298,3298,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,78c949f282f0eedff079a41f222834ac42457548460237d3f3bae4290817b96466047a15906c4ea9,31,78c949f282f0eedff079a41f222834ac42457548,460237d3f3bae4290817b96466047a15906c4ea9,760,796,3298,3679,10.0,10.0,9,9,36,381,0.0,0,negative,negative,invariant,invariant
netty,3379a4c25dd0c0ee757c2d9ece1ca7f8c824e55e460237d3f3bae4290817b96466047a15906c4ea9,31,3379a4c25dd0c0ee757c2d9ece1ca7f8c824e55e,460237d3f3bae4290817b96466047a15906c4ea9,760,760,3298,3298,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,40e6a73e94d26b83f1b4d4209d206fa7f60c179178c949f282f0eedff079a41f222834ac42457548,31,40e6a73e94d26b83f1b4d4209d206fa7f60c1791,78c949f282f0eedff079a41f222834ac42457548,796,796,3679,3679,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,724ca7a913d0206fa109ed0382588bbf6d13740c40e6a73e94d26b83f1b4d4209d206fa7f60c1791,31,724ca7a913d0206fa109ed0382588bbf6d13740c,40e6a73e94d26b83f1b4d4209d206fa7f60c1791,796,802,3679,3695,10.0,10.0,9,9,6,16,0.0,0,negative,negative,invariant,invariant
netty,68379140c49a7fcb94fe6e85014e6816ac75d50f724ca7a913d0206fa109ed0382588bbf6d13740c,31,68379140c49a7fcb94fe6e85014e6816ac75d50f,724ca7a913d0206fa109ed0382588bbf6d13740c,802,802,3695,3695,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,84f6f7d6178b0ecee9160aa6fbabf1ece87ab7a968379140c49a7fcb94fe6e85014e6816ac75d50f,31,84f6f7d6178b0ecee9160aa6fbabf1ece87ab7a9,68379140c49a7fcb94fe6e85014e6816ac75d50f,802,802,3695,3695,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,2f5f149b5295df9a0c77d5be5c238b947e9820bd84f6f7d6178b0ecee9160aa6fbabf1ece87ab7a9,31,2f5f149b5295df9a0c77d5be5c238b947e9820bd,84f6f7d6178b0ecee9160aa6fbabf1ece87ab7a9,802,802,3695,3695,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,f62bb850ec83df1c9b3e7c799c2f7869619ee4202f5f149b5295df9a0c77d5be5c238b947e9820bd,31,f62bb850ec83df1c9b3e7c799c2f7869619ee420,2f5f149b5295df9a0c77d5be5c238b947e9820bd,802,802,3695,3695,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,0a99e8bb57fcf7f6cf09548a06c32d050b63c409f62bb850ec83df1c9b3e7c799c2f7869619ee420,31,0a99e8bb57fcf7f6cf09548a06c32d050b63c409,f62bb850ec83df1c9b3e7c799c2f7869619ee420,802,802,3695,3695,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,7328cfe58f1f08b89eadda84ac6ce59d6501f1c99f1c39469787d53a4071b661622a72902156e313,32,7328cfe58f1f08b89eadda84ac6ce59d6501f1c9,9f1c39469787d53a4071b661622a72902156e313,692,692,3043,3043,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,783e7562c7621e673a11f4bc39fea0a3e04829197328cfe58f1f08b89eadda84ac6ce59d6501f1c9,32,783e7562c7621e673a11f4bc39fea0a3e0482919,7328cfe58f1f08b89eadda84ac6ce59d6501f1c9,692,692,3043,3044,10.0,10.0,9,9,0,1,0.0,0,invariant,negative,invariant,invariant
netty,c6e0162887e7652f7ff4bffebfa288d7d78333b0783e7562c7621e673a11f4bc39fea0a3e0482919,32,c6e0162887e7652f7ff4bffebfa288d7d78333b0,783e7562c7621e673a11f4bc39fea0a3e0482919,692,692,3044,3044,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,6dd77331ed3364aedcb6da627e6919f2ede232a7c6e0162887e7652f7ff4bffebfa288d7d78333b0,32,6dd77331ed3364aedcb6da627e6919f2ede232a7,c6e0162887e7652f7ff4bffebfa288d7d78333b0,692,692,3044,3044,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,c641f24e8f947f4b17854f984693bdf0462bce740d78c0508da9babeb6825a9d6335535e15cf716d,33,c641f24e8f947f4b17854f984693bdf0462bce74,0d78c0508da9babeb6825a9d6335535e15cf716d,692,692,3044,3044,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,418df7e9bf7a61f6d950ed46265d127174de1b32e79d5720d394bc2a0f0669367bbe36568ee54a0b,36,418df7e9bf7a61f6d950ed46265d127174de1b32,e79d5720d394bc2a0f0669367bbe36568ee54a0b,728,728,3182,3182,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,84ed71d42dd951d7be5b14d37bcf56f383ecb96556462ef91a6481c2926dbebadebc114c08a81a8b,37,84ed71d42dd951d7be5b14d37bcf56f383ecb965,56462ef91a6481c2926dbebadebc114c08a81a8b,734,730,3190,3197,10.0,10.0,9,9,-4,7,0.0,0,positive,negative,invariant,invariant
netty,8df2524bb0661d3f99a5552af297e5e47ce5d715cc758aa3b638459272dc64031389bd02d60a2001,42,8df2524bb0661d3f99a5552af297e5e47ce5d715,cc758aa3b638459272dc64031389bd02d60a2001,730,730,3197,3197,10.0,10.0,9,9,0,0,0.0,0,invariant,invariant,invariant,invariant
netty,c27af721b0c6d4416feed191526c5f14a966bc4947a3783d6cb0c09ee6c78c2e461bcb58fe879387,44,c27af721b0c6d4416feed191526c5f14a966bc49,47a3783d6cb0c09ee6c78c2e461bcb58fe879387,730,727,3197,3197,10.0,10.0,9,9,-3,0,0.0,0,positive,invariant,invariant,invariant
netty,942b746d730566001301f8edc774d571bcbbf175cc758aa3b638459272dc64031389bd02d60a2001,45,942b746d730566001301f8edc774d571bcbbf175,cc758aa3b638459272dc64031389bd02d60a2001,730,730,3197,3200,10.0,10.0,9,9,0,3,0.0,0,invariant,negative,invariant,invariant
