project,review_number,pull_request_number,commit,parent,before_total_density_high_level_smells,after_total_density_high_level_smells,before_total_density_low_level_smells,after_total_density_low_level_smells,before_total_diversity_high_level_smells,after_total_diversity_high_level_smells,before_total_diversity_low_level_smells,after_total_diversity_low_level_smells,diff_density_high_level_smells,diff_density_low_level_smells,diff_diversity_high_level_smells,diff_diversity_low_level_smells,impact_on_density_high_level_smells,impact_on_density_low_level_smells,impact_on_diversity_high_level_smells,impact_on_diversity_low_level_smells
RxJava,fa1b0eb36729cfabbd2924b69a90c6f6ecd1f2bba252dca40a9e4bf927a7741102b1d6069518d834,638,fa1b0eb36729cfabbd2924b69a90c6f6ecd1f2bb,a252dca40a9e4bf927a7741102b1d6069518d834,460.0,464.0,2304.0,2371.0,8.0,8.0,8,8,4.0,67.0,0.0,0,negative,negative,invariant,invariant
RxJava,87f30800b455b8f336627eb039db6242587598d7a252dca40a9e4bf927a7741102b1d6069518d834,639,87f30800b455b8f336627eb039db6242587598d7,a252dca40a9e4bf927a7741102b1d6069518d834,460.0,460.0,2304.0,2304.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,6b036e80620ca834e42e42da8fb5ca069bcaccea1586113e9c96692ee9df47ca9850b8d3acbf50a9,651,6b036e80620ca834e42e42da8fb5ca069bcaccea,1586113e9c96692ee9df47ca9850b8d3acbf50a9,460.0,460.0,2304.0,2329.0,8.0,8.0,8,8,0.0,25.0,0.0,0,invariant,negative,invariant,invariant
RxJava,dba5de963a8a04445feb09d533998aef4a7227f26b036e80620ca834e42e42da8fb5ca069bcaccea,651,dba5de963a8a04445feb09d533998aef4a7227f2,6b036e80620ca834e42e42da8fb5ca069bcaccea,460.0,460.0,2329.0,2329.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,a144b0e20a44a4d84ec58ccf2d213672a4aacd75dba5de963a8a04445feb09d533998aef4a7227f2,651,a144b0e20a44a4d84ec58ccf2d213672a4aacd75,dba5de963a8a04445feb09d533998aef4a7227f2,460.0,460.0,2329.0,2334.0,8.0,8.0,8,8,0.0,5.0,0.0,0,invariant,negative,invariant,invariant
RxJava,8425eff1d1ae7bdf63ed454518cc8f460320f1d9a144b0e20a44a4d84ec58ccf2d213672a4aacd75,651,8425eff1d1ae7bdf63ed454518cc8f460320f1d9,a144b0e20a44a4d84ec58ccf2d213672a4aacd75,460.0,460.0,2334.0,2334.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,9561bfcc5e3bd67e3883d4934144ef75ec888bae8425eff1d1ae7bdf63ed454518cc8f460320f1d9,651,9561bfcc5e3bd67e3883d4934144ef75ec888bae,8425eff1d1ae7bdf63ed454518cc8f460320f1d9,460.0,459.0,2334.0,2335.0,8.0,8.0,8,8,-1.0,1.0,0.0,0,positive,negative,invariant,invariant
RxJava,6d11a551dcf9bb2ed2bd10530b1fbaf6f63808049561bfcc5e3bd67e3883d4934144ef75ec888bae,651,6d11a551dcf9bb2ed2bd10530b1fbaf6f6380804,9561bfcc5e3bd67e3883d4934144ef75ec888bae,459.0,459.0,2335.0,2335.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,392238fa73b05243c6cd6218000ab1b9dd6e504c6d11a551dcf9bb2ed2bd10530b1fbaf6f6380804,651,392238fa73b05243c6cd6218000ab1b9dd6e504c,6d11a551dcf9bb2ed2bd10530b1fbaf6f6380804,459.0,459.0,2335.0,2335.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,4af68d8eda2c4a40fcb0aa4eae49f18254ecf8af392238fa73b05243c6cd6218000ab1b9dd6e504c,651,4af68d8eda2c4a40fcb0aa4eae49f18254ecf8af,392238fa73b05243c6cd6218000ab1b9dd6e504c,459.0,459.0,2335.0,2335.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,6b036e80620ca834e42e42da8fb5ca069bcaccea1586113e9c96692ee9df47ca9850b8d3acbf50a9,652,6b036e80620ca834e42e42da8fb5ca069bcaccea,1586113e9c96692ee9df47ca9850b8d3acbf50a9,460.0,460.0,2304.0,2329.0,8.0,8.0,8,8,0.0,25.0,0.0,0,invariant,negative,invariant,invariant
RxJava,dba5de963a8a04445feb09d533998aef4a7227f26b036e80620ca834e42e42da8fb5ca069bcaccea,652,dba5de963a8a04445feb09d533998aef4a7227f2,6b036e80620ca834e42e42da8fb5ca069bcaccea,460.0,460.0,2329.0,2329.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,a144b0e20a44a4d84ec58ccf2d213672a4aacd75dba5de963a8a04445feb09d533998aef4a7227f2,652,a144b0e20a44a4d84ec58ccf2d213672a4aacd75,dba5de963a8a04445feb09d533998aef4a7227f2,460.0,460.0,2329.0,2334.0,8.0,8.0,8,8,0.0,5.0,0.0,0,invariant,negative,invariant,invariant
RxJava,8425eff1d1ae7bdf63ed454518cc8f460320f1d9a144b0e20a44a4d84ec58ccf2d213672a4aacd75,652,8425eff1d1ae7bdf63ed454518cc8f460320f1d9,a144b0e20a44a4d84ec58ccf2d213672a4aacd75,460.0,460.0,2334.0,2334.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,9561bfcc5e3bd67e3883d4934144ef75ec888bae8425eff1d1ae7bdf63ed454518cc8f460320f1d9,652,9561bfcc5e3bd67e3883d4934144ef75ec888bae,8425eff1d1ae7bdf63ed454518cc8f460320f1d9,460.0,459.0,2334.0,2335.0,8.0,8.0,8,8,-1.0,1.0,0.0,0,positive,negative,invariant,invariant
RxJava,6d11a551dcf9bb2ed2bd10530b1fbaf6f63808049561bfcc5e3bd67e3883d4934144ef75ec888bae,652,6d11a551dcf9bb2ed2bd10530b1fbaf6f6380804,9561bfcc5e3bd67e3883d4934144ef75ec888bae,459.0,459.0,2335.0,2335.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,14b701d022e4b67d24be5b7751e8836fb6360fbd1586113e9c96692ee9df47ca9850b8d3acbf50a9,657,14b701d022e4b67d24be5b7751e8836fb6360fbd,1586113e9c96692ee9df47ca9850b8d3acbf50a9,460.0,486.0,2304.0,2343.0,8.0,8.0,8,8,26.0,39.0,0.0,0,negative,negative,invariant,invariant
RxJava,c45fce2b0daa1921863c9acaafa3f36d34f4b4a044c3739292e94b7348d267099247161a965cb3e0,659,c45fce2b0daa1921863c9acaafa3f36d34f4b4a0,44c3739292e94b7348d267099247161a965cb3e0,459.0,459.0,2335.0,2335.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,cbd9a3caa39e4829c393b851f41894552db0610d44c3739292e94b7348d267099247161a965cb3e0,661,cbd9a3caa39e4829c393b851f41894552db0610d,44c3739292e94b7348d267099247161a965cb3e0,459.0,459.0,2335.0,2335.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,6383157b2961749ab46b8d05653ffb5f757f0be8cbd9a3caa39e4829c393b851f41894552db0610d,661,6383157b2961749ab46b8d05653ffb5f757f0be8,cbd9a3caa39e4829c393b851f41894552db0610d,459.0,459.0,2335.0,2335.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,dccbc6baa53c9c8714d70067cb5c97fed023e4726383157b2961749ab46b8d05653ffb5f757f0be8,661,dccbc6baa53c9c8714d70067cb5c97fed023e472,6383157b2961749ab46b8d05653ffb5f757f0be8,459.0,459.0,2335.0,2335.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,109572d78b41a1f872b9688a76b174841e6a6750dccbc6baa53c9c8714d70067cb5c97fed023e472,661,109572d78b41a1f872b9688a76b174841e6a6750,dccbc6baa53c9c8714d70067cb5c97fed023e472,459.0,459.0,2335.0,2335.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,c3ee3483ad038151fdcacbcf0c69ca079f47ba7b109572d78b41a1f872b9688a76b174841e6a6750,661,c3ee3483ad038151fdcacbcf0c69ca079f47ba7b,109572d78b41a1f872b9688a76b174841e6a6750,459.0,460.0,2335.0,2335.0,8.0,8.0,8,8,1.0,0.0,0.0,0,negative,invariant,invariant,invariant
RxJava,591826561a931b25b0712c7d88793029d79c4cd1c3ee3483ad038151fdcacbcf0c69ca079f47ba7b,661,591826561a931b25b0712c7d88793029d79c4cd1,c3ee3483ad038151fdcacbcf0c69ca079f47ba7b,460.0,461.0,2335.0,2335.0,8.0,8.0,8,8,1.0,0.0,0.0,0,negative,invariant,invariant,invariant
RxJava,996e78fa77962ad18c77675bbb6db2cb7c9a7889591826561a931b25b0712c7d88793029d79c4cd1,661,996e78fa77962ad18c77675bbb6db2cb7c9a7889,591826561a931b25b0712c7d88793029d79c4cd1,461.0,462.0,2335.0,2335.0,8.0,8.0,8,8,1.0,0.0,0.0,0,negative,invariant,invariant,invariant
RxJava,813988b67d518e27b5c011ed853cd0a08819de6a996e78fa77962ad18c77675bbb6db2cb7c9a7889,661,813988b67d518e27b5c011ed853cd0a08819de6a,996e78fa77962ad18c77675bbb6db2cb7c9a7889,462.0,462.0,2335.0,2335.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,d914b7cd2773cbdeff3d0d25f95dbdb092287f8bc9be48ccae74521838f410986db0bb8f54bf867d,664,d914b7cd2773cbdeff3d0d25f95dbdb092287f8b,c9be48ccae74521838f410986db0bb8f54bf867d,474.0,475.0,2709.0,2709.0,8.0,8.0,8,8,1.0,0.0,0.0,0,negative,invariant,invariant,invariant
RxJava,eb295958e13bf16ae0b91149b1745e1b7998f3b9c9be48ccae74521838f410986db0bb8f54bf867d,667,eb295958e13bf16ae0b91149b1745e1b7998f3b9,c9be48ccae74521838f410986db0bb8f54bf867d,474.0,480.0,2709.0,2769.0,8.0,8.0,8,8,6.0,60.0,0.0,0,negative,negative,invariant,invariant
RxJava,140fc706a55a6c50e942f3763905aad0acc95a2288c4955431d2a3d292d2048632eed7b791014471,669,140fc706a55a6c50e942f3763905aad0acc95a22,88c4955431d2a3d292d2048632eed7b791014471,474.0,474.0,2709.0,2709.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,add6c293cdf1f351543963dfa2edbbae60e35b3f88c4955431d2a3d292d2048632eed7b791014471,670,add6c293cdf1f351543963dfa2edbbae60e35b3f,88c4955431d2a3d292d2048632eed7b791014471,474.0,474.0,2709.0,2709.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,0689479d08f1bf0d504ec45573b15a027cc9bf52add6c293cdf1f351543963dfa2edbbae60e35b3f,670,0689479d08f1bf0d504ec45573b15a027cc9bf52,add6c293cdf1f351543963dfa2edbbae60e35b3f,474.0,474.0,2709.0,2709.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,4377b364dcb7368a6d2b0dd4a5eeef48733e89830689479d08f1bf0d504ec45573b15a027cc9bf52,670,4377b364dcb7368a6d2b0dd4a5eeef48733e8983,0689479d08f1bf0d504ec45573b15a027cc9bf52,474.0,474.0,2709.0,2709.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,1b3feeb9c5eb7d780e3aba2da19f779bca2cf7c94377b364dcb7368a6d2b0dd4a5eeef48733e8983,670,1b3feeb9c5eb7d780e3aba2da19f779bca2cf7c9,4377b364dcb7368a6d2b0dd4a5eeef48733e8983,474.0,474.0,2709.0,2709.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,b378593b475b19c050383c3c857c4e37fa5740e51b3feeb9c5eb7d780e3aba2da19f779bca2cf7c9,670,b378593b475b19c050383c3c857c4e37fa5740e5,1b3feeb9c5eb7d780e3aba2da19f779bca2cf7c9,474.0,474.0,2709.0,2708.0,8.0,8.0,8,8,0.0,-1.0,0.0,0,invariant,positive,invariant,invariant
RxJava,c300559c8a0bc0c7855c0fb86212c3e8343c0f8fb378593b475b19c050383c3c857c4e37fa5740e5,670,c300559c8a0bc0c7855c0fb86212c3e8343c0f8f,b378593b475b19c050383c3c857c4e37fa5740e5,474.0,474.0,2708.0,2708.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,985005e89dc783c99aca7a2582986000d899a07dc300559c8a0bc0c7855c0fb86212c3e8343c0f8f,670,985005e89dc783c99aca7a2582986000d899a07d,c300559c8a0bc0c7855c0fb86212c3e8343c0f8f,474.0,474.0,2708.0,2708.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,f6676429980073f83be79d9e8731bd971ca39bb5a252dca40a9e4bf927a7741102b1d6069518d834,688,f6676429980073f83be79d9e8731bd971ca39bb5,a252dca40a9e4bf927a7741102b1d6069518d834,460.0,461.0,2304.0,2308.0,8.0,8.0,8,8,1.0,4.0,0.0,0,negative,negative,invariant,invariant
RxJava,8cfb25b6a01ec5df665443018a72eef14bed7434352683c6008a9d090911c5113da8eaa76debf4d0,689,8cfb25b6a01ec5df665443018a72eef14bed7434,352683c6008a9d090911c5113da8eaa76debf4d0,475.0,473.0,2712.0,2712.0,8.0,8.0,8,8,-2.0,0.0,0.0,0,positive,invariant,invariant,invariant
RxJava,622b66125a43aa77d790a6418f311714ac9f5955352683c6008a9d090911c5113da8eaa76debf4d0,690,622b66125a43aa77d790a6418f311714ac9f5955,352683c6008a9d090911c5113da8eaa76debf4d0,475.0,475.0,2712.0,2712.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,866ddd34b160f850e06325014456fa2a2a14e2e729525982cf4c4029db19ad2043877ffffe675e9c,691,866ddd34b160f850e06325014456fa2a2a14e2e7,29525982cf4c4029db19ad2043877ffffe675e9c,475.0,475.0,2712.0,2712.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,a6c9bf900d53292db05531c741f152064b90fc4ccaeaf58d58c52b1028b7d4ec2d34dfc9b0baeb4d,693,a6c9bf900d53292db05531c741f152064b90fc4c,caeaf58d58c52b1028b7d4ec2d34dfc9b0baeb4d,475.0,475.0,2712.0,2712.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,c530fe575d706163ec525fa0058524bbf8e82915c9e4c150e21b0f3d45ca3041c7a40c4ef209b30d,694,c530fe575d706163ec525fa0058524bbf8e82915,c9e4c150e21b0f3d45ca3041c7a40c4ef209b30d,475.0,475.0,2712.0,2712.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,97f2b979dbf2ab278bb442233920461fb9348337c530fe575d706163ec525fa0058524bbf8e82915,694,97f2b979dbf2ab278bb442233920461fb9348337,c530fe575d706163ec525fa0058524bbf8e82915,475.0,475.0,2712.0,2712.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,513a6b7d7d7b6035de395b0881b4cbc0cac8112297f2b979dbf2ab278bb442233920461fb9348337,694,513a6b7d7d7b6035de395b0881b4cbc0cac81122,97f2b979dbf2ab278bb442233920461fb9348337,475.0,475.0,2712.0,2712.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,eb295958e13bf16ae0b91149b1745e1b7998f3b9c9be48ccae74521838f410986db0bb8f54bf867d,697,eb295958e13bf16ae0b91149b1745e1b7998f3b9,c9be48ccae74521838f410986db0bb8f54bf867d,474.0,480.0,2709.0,2769.0,8.0,8.0,8,8,6.0,60.0,0.0,0,negative,negative,invariant,invariant
RxJava,d205f99ee0a25bbec393c7c4582d12afe175f9d1c497423cc4ad55d1e61f4c0863a575adfda10f5f,697,d205f99ee0a25bbec393c7c4582d12afe175f9d1,c497423cc4ad55d1e61f4c0863a575adfda10f5f,474.0,480.0,2712.0,2772.0,8.0,8.0,8,8,6.0,60.0,0.0,0,negative,negative,invariant,invariant
RxJava,14b701d022e4b67d24be5b7751e8836fb6360fbd1586113e9c96692ee9df47ca9850b8d3acbf50a9,698,14b701d022e4b67d24be5b7751e8836fb6360fbd,1586113e9c96692ee9df47ca9850b8d3acbf50a9,460.0,486.0,2304.0,2343.0,8.0,8.0,8,8,26.0,39.0,0.0,0,negative,negative,invariant,invariant
RxJava,225eafa48fc8f56653666038202fcdad178e49b4d39d9cf59f0e0a350484d0f76144bf1185f1b939,698,225eafa48fc8f56653666038202fcdad178e49b4,d39d9cf59f0e0a350484d0f76144bf1185f1b939,480.0,507.0,2772.0,2811.0,8.0,8.0,8,8,27.0,39.0,0.0,0,negative,negative,invariant,invariant
RxJava,3bba2459d4c5b54dc2ac78a8331b1d1343941bb8225eafa48fc8f56653666038202fcdad178e49b4,698,3bba2459d4c5b54dc2ac78a8331b1d1343941bb8,225eafa48fc8f56653666038202fcdad178e49b4,507.0,502.0,2811.0,2801.0,8.0,8.0,8,8,-5.0,-10.0,0.0,0,positive,positive,invariant,invariant
RxJava,c451ce9eb3eab48c0e848c8371f1b92b1128249a3bba2459d4c5b54dc2ac78a8331b1d1343941bb8,698,c451ce9eb3eab48c0e848c8371f1b92b1128249a,3bba2459d4c5b54dc2ac78a8331b1d1343941bb8,502.0,502.0,2801.0,2801.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,19b954fde81d5529ed9d093b430bf938b2156a4878a7a6e6342850c2147edd97e443a39faef4073f,699,19b954fde81d5529ed9d093b430bf938b2156a48,78a7a6e6342850c2147edd97e443a39faef4073f,353.0,399.0,1583.0,1583.0,8.0,7.0,8,8,46.0,0.0,-1.0,0,negative,invariant,positive,invariant
RxJava,9a6f9cbb2cb7e54e698a01657d59f8ee0ed5f46219b954fde81d5529ed9d093b430bf938b2156a48,699,9a6f9cbb2cb7e54e698a01657d59f8ee0ed5f462,19b954fde81d5529ed9d093b430bf938b2156a48,399.0,398.0,1583.0,1583.0,7.0,7.0,8,8,-1.0,0.0,0.0,0,positive,invariant,invariant,invariant
RxJava,1a7e51f33a28f9299719252035d6bc218eeedbdd9a6f9cbb2cb7e54e698a01657d59f8ee0ed5f462,699,1a7e51f33a28f9299719252035d6bc218eeedbdd,9a6f9cbb2cb7e54e698a01657d59f8ee0ed5f462,398.0,399.0,1583.0,1585.0,7.0,7.0,8,8,1.0,2.0,0.0,0,negative,negative,invariant,invariant
RxJava,f189a985fb955a79bed03b927e6b46934cdaa8df92ba6e75f4b443342515763a523328b43b21b408,699,f189a985fb955a79bed03b927e6b46934cdaa8df,92ba6e75f4b443342515763a523328b43b21b408,502.0,503.0,2801.0,2805.0,8.0,8.0,8,8,1.0,4.0,0.0,0,negative,negative,invariant,invariant
RxJava,18ea25a7f90e68a8d3471d21268d25747d9c4b99d39d9cf59f0e0a350484d0f76144bf1185f1b939,700,18ea25a7f90e68a8d3471d21268d25747d9c4b99,d39d9cf59f0e0a350484d0f76144bf1185f1b939,480.0,480.0,2772.0,2772.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,6949e7baf5213fc3679f77e773514411408ccc6218ea25a7f90e68a8d3471d21268d25747d9c4b99,700,6949e7baf5213fc3679f77e773514411408ccc62,18ea25a7f90e68a8d3471d21268d25747d9c4b99,480.0,502.0,2772.0,2801.0,8.0,8.0,8,8,22.0,29.0,0.0,0,negative,negative,invariant,invariant
RxJava,0e6be528cb96b168513de9979baed25e888d60a46949e7baf5213fc3679f77e773514411408ccc62,700,0e6be528cb96b168513de9979baed25e888d60a4,6949e7baf5213fc3679f77e773514411408ccc62,502.0,502.0,2801.0,2801.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,63dfb37743dcf1470e2b50cfd079aa1fc81e51020e6be528cb96b168513de9979baed25e888d60a4,700,63dfb37743dcf1470e2b50cfd079aa1fc81e5102,0e6be528cb96b168513de9979baed25e888d60a4,502.0,503.0,2801.0,2805.0,8.0,8.0,8,8,1.0,4.0,0.0,0,negative,negative,invariant,invariant
RxJava,d3a0daa573a6e917f309dca719cdf6f23105ee7d63dfb37743dcf1470e2b50cfd079aa1fc81e5102,700,d3a0daa573a6e917f309dca719cdf6f23105ee7d,63dfb37743dcf1470e2b50cfd079aa1fc81e5102,503.0,503.0,2805.0,2805.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,fd6dd169e6e119f72d65042f3adb947623ae27663674c2c222c521c9c00a5c77b5afe57b6009d38b,701,fd6dd169e6e119f72d65042f3adb947623ae2766,3674c2c222c521c9c00a5c77b5afe57b6009d38b,503.0,503.0,2805.0,2813.0,8.0,8.0,8,8,0.0,8.0,0.0,0,invariant,negative,invariant,invariant
RxJava,2f8c5085249a225fe030b6d38a08f381dfb874704d576778d1e81d143eeb8c5b7bd850c31ead0b93,703,2f8c5085249a225fe030b6d38a08f381dfb87470,4d576778d1e81d143eeb8c5b7bd850c31ead0b93,503.0,503.0,2813.0,2813.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,d107ebaa37de645529e2512bfbe51153a96e9ee12f8c5085249a225fe030b6d38a08f381dfb87470,703,d107ebaa37de645529e2512bfbe51153a96e9ee1,2f8c5085249a225fe030b6d38a08f381dfb87470,503.0,503.0,2813.0,2813.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,f8fc1cb4c23f4782605451bfc0cea043b6a5e7e4d107ebaa37de645529e2512bfbe51153a96e9ee1,703,f8fc1cb4c23f4782605451bfc0cea043b6a5e7e4,d107ebaa37de645529e2512bfbe51153a96e9ee1,503.0,503.0,2813.0,2813.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,9dc3f22ca4a68325b039b51300e2d475bbb93f025b2227c1c42c7a693856704c872d449b6539a171,705,9dc3f22ca4a68325b039b51300e2d475bbb93f02,5b2227c1c42c7a693856704c872d449b6539a171,503.0,503.0,2813.0,2813.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,cf33aad9595a26d08654a6ce89559c4a69c5ca9443c16bbbb60fc3c5925f7f50ce40efe9a312e519,707,cf33aad9595a26d08654a6ce89559c4a69c5ca94,43c16bbbb60fc3c5925f7f50ce40efe9a312e519,503.0,503.0,2813.0,2813.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,a87489a7bef03a7293aa6fc4207d3dfc0bda2007cf33aad9595a26d08654a6ce89559c4a69c5ca94,707,a87489a7bef03a7293aa6fc4207d3dfc0bda2007,cf33aad9595a26d08654a6ce89559c4a69c5ca94,503.0,522.0,2813.0,2845.0,8.0,8.0,8,8,19.0,32.0,0.0,0,negative,negative,invariant,invariant
RxJava,d5d01594c63227ae2296ce4f2d60624fcf1ecaa0e4bd5dd44214598887e1ca9154a14c81dc285427,708,d5d01594c63227ae2296ce4f2d60624fcf1ecaa0,e4bd5dd44214598887e1ca9154a14c81dc285427,457.0,457.0,2298.0,2319.0,8.0,8.0,8,8,0.0,21.0,0.0,0,invariant,negative,invariant,invariant
RxJava,1338e87802c1e709bef619fba0e94c2db331b028d5d01594c63227ae2296ce4f2d60624fcf1ecaa0,708,1338e87802c1e709bef619fba0e94c2db331b028,d5d01594c63227ae2296ce4f2d60624fcf1ecaa0,457.0,457.0,2319.0,2319.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,b3ac574b16c0243e992e8008c7339f9ca4b4bb67b2180aad6a0a052dc8f913022deab43fbc671ae0,708,b3ac574b16c0243e992e8008c7339f9ca4b4bb67,b2180aad6a0a052dc8f913022deab43fbc671ae0,522.0,522.0,2845.0,2866.0,8.0,8.0,8,8,0.0,21.0,0.0,0,invariant,negative,invariant,invariant
RxJava,0da74ba59f780a5986859e3e7204169bc1da1e6fb3ac574b16c0243e992e8008c7339f9ca4b4bb67,708,0da74ba59f780a5986859e3e7204169bc1da1e6f,b3ac574b16c0243e992e8008c7339f9ca4b4bb67,522.0,522.0,2866.0,2866.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,40f222fae9d14735a59e104bf3aaf66482e0dfe6094788fe59e85e6a7f068354d0b172344d72ce8a,709,40f222fae9d14735a59e104bf3aaf66482e0dfe6,094788fe59e85e6a7f068354d0b172344d72ce8a,522.0,522.0,2866.0,2866.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,ea5b7e837cd7cba2bc155c9f2af9513b36fb673440f222fae9d14735a59e104bf3aaf66482e0dfe6,710,ea5b7e837cd7cba2bc155c9f2af9513b36fb6734,40f222fae9d14735a59e104bf3aaf66482e0dfe6,522.0,522.0,2866.0,2866.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,93d4e693194973c93e2f7e6fc0f4ca72208f8c24094788fe59e85e6a7f068354d0b172344d72ce8a,712,93d4e693194973c93e2f7e6fc0f4ca72208f8c24,094788fe59e85e6a7f068354d0b172344d72ce8a,522.0,524.0,2866.0,2902.0,8.0,8.0,8,8,2.0,36.0,0.0,0,negative,negative,invariant,invariant
RxJava,0977f040a403bec9f5818247a9dc29fa649b2e1993d4e693194973c93e2f7e6fc0f4ca72208f8c24,712,0977f040a403bec9f5818247a9dc29fa649b2e19,93d4e693194973c93e2f7e6fc0f4ca72208f8c24,524.0,524.0,2902.0,2902.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,fdbf5efb66bd1e2ad6039c13bfa53f9d6e3373ac0977f040a403bec9f5818247a9dc29fa649b2e19,712,fdbf5efb66bd1e2ad6039c13bfa53f9d6e3373ac,0977f040a403bec9f5818247a9dc29fa649b2e19,524.0,524.0,2902.0,2920.0,8.0,8.0,8,8,0.0,18.0,0.0,0,invariant,negative,invariant,invariant
RxJava,b1d9c1cb62517f7cf3cbb64ac2c9bc2fd55d4f50fdbf5efb66bd1e2ad6039c13bfa53f9d6e3373ac,712,b1d9c1cb62517f7cf3cbb64ac2c9bc2fd55d4f50,fdbf5efb66bd1e2ad6039c13bfa53f9d6e3373ac,524.0,524.0,2920.0,2920.0,8.0,8.0,8,8,0.0,0.0,0.0,0,invariant,invariant,invariant,invariant
RxJava,9f35594ec806672e7760873ba6837eac8f9b4454b1d9c1cb62517f7cf3cbb64ac2c9bc2fd55d4f50,712,9f35594ec806672e7760873ba6837eac8f9b4454,b1d9c1cb62517f7cf3cbb64ac2c9bc2fd55d4f50,524.0,526.0,2920.0,2921.0,8.0,8.0,8,8,2.0,1.0,0.0,0,negative,negative,invariant,invariant
RxJava,5b2dab3ad9b2226f5be972f6b4035f82360d11999f35594ec806672e7760873ba6837eac8f9b4454,712,5b2dab3ad9b2226f5be972f6b4035f82360d1199,9f35594ec806672e7760873ba6837eac8f9b4454,526.0,526.0,2921.0,2924.0,8.0,8.0,8,8,0.0,3.0,0.0,0,invariant,negative,invariant,invariant
RxJava,9a94fd278693e098837dddce222a732c1a57f5325b2dab3ad9b2226f5be972f6b4035f82360d1199,712,9a94fd278693e098837dddce222a732c1a57f532,5b2dab3ad9b2226f5be972f6b4035f82360d1199,526.0,526.0,2924.0,2940.0,8.0,8.0,8,8,0.0,16.0,0.0,0,invariant,negative,invariant,invariant
