id,patch_size,patch_churn,diff_complexity,diff_size,number_comments,number_users,number_contributors,number_core_devs,opened_by,number_of_patches,words_in_discussion,words_per_comment_in_discussion,snippets_size,mean_time_between_replies,discussion_length
1276,8.0,375.0,56.0,555.0,7,1,1,2,employee,3,307,43.857142857142854,9078,0.14285714285714285,1
1520,1.0,51.0,9.0,142.0,1,1,0,0,employee,0,8,8.0,0,0.0,0
2589,2.0,26.0,54.0,517.0,0,0,0,0,employee,0,0,0,0,0,0
1040,16.0,588.0,734.0,11091.0,3,1,0,2,employee,0,24,8.0,0,0.0,0
1751,27.0,51.0,466.0,7033.0,0,0,0,0,employee,0,0,0,0,0,0
188,1.0,10.0,4.0,59.0,0,0,0,0,employee,0,0,0,0,0,0
3301,8.0,1077.0,803.0,5499.0,0,0,0,0,employee,0,0,0,0,0,0
1727,8.0,2376.0,542.0,11115.0,7,0,1,1,employee,10,166,23.714285714285715,2180,0.0,0
1224,1.0,12.0,362.0,7599.0,11,1,2,1,employee,0,144,13.090909090909092,0,0.0,0
120,4.0,1170.0,146.0,2591.0,0,0,0,0,employee,0,0,0,0,0,0
345,19.0,522.0,778.0,10455.0,0,0,0,0,employee,0,0,0,0,0,0
2,53.0,1459.0,980.0,13340.0,0,0,0,0,employee,0,0,0,0,0,0
1135,4.0,114.0,381.0,7993.0,4,1,0,1,employee,0,51,12.75,0,0.0,5
368,27.0,1930.0,1273.0,22354.0,6,1,1,1,employee,0,95,15.833333333333334,0,0.0,0
2939,1.0,3.0,89.0,762.0,0,0,0,0,employee,0,0,0,0,0,0
3382,1.0,2.0,50.0,352.0,1,1,0,0,employee,0,2,2.0,0,0.0,2
3284,5.0,333.0,488.0,2820.0,0,0,0,0,employee,0,0,0,0,0,0
918,1.0,39.0,408.0,8628.0,0,0,0,0,employee,0,0,0,0,0,0
703,3.0,27.0,386.0,7847.0,1,1,0,0,employee,0,8,8.0,0,0.0,0
1412,40.0,5229.0,1064.0,16442.0,4,1,0,2,employee,0,47,11.75,0,0.0,0
180,19.0,684.0,419.0,6244.0,1,1,0,0,employee,0,9,9.0,0,0.0,0
2905,5.0,96.0,470.0,9828.0,4,0,1,1,employee,0,25,6.25,0,0.0,0
3193,2.0,182.0,11.0,184.0,0,0,0,0,employee,0,0,0,0,0,0
826,1.0,15.0,405.0,8501.0,0,0,0,0,employee,0,0,0,0,0,0
1454,6.0,94.0,58.0,570.0,4,1,0,1,employee,0,42,10.5,0,0.0,0
910,1.0,24.0,407.0,8595.0,4,1,1,1,employee,0,80,20.0,0,0.0,0
689,2.0,134.0,19.0,135.0,2,1,0,1,employee,0,11,5.5,0,1.5,3
1589,3.0,185.0,517.0,11675.0,2,1,0,1,temporary,0,11,5.5,0,0.0,0
1615,2.0,97.0,98.0,982.0,1,1,0,0,employee,0,8,8.0,0,0.0,0
1938,4.0,62.0,29.0,509.0,9,1,0,2,employee,0,227,25.22222222222222,0,0.4444444444444444,5
1298,1.0,13.0,3.0,94.0,0,0,0,0,employee,0,0,0,0,0,0
1409,2.0,24.0,43.0,610.0,13,1,1,2,employee,0,118,9.076923076923077,0,0.15384615384615385,3
263,7.0,443.0,274.0,4516.0,6,1,1,1,employee,0,377,62.833333333333336,0,11.333333333333334,0
870,1.0,8.0,407.0,8568.0,1,1,0,0,employee,0,8,8.0,0,0.0,0
189,2.0,73.0,411.0,6900.0,1,1,0,0,employee,0,8,8.0,0,0.0,0
212,7.0,824.0,301.0,4661.0,15,1,1,1,employee,2,643,42.86666666666667,521,0.0,2
785,14.0,1454.0,1059.0,20760.0,7,2,0,2,employee,1,137,19.571428571428573,93,1.1428571428571428,9
1083,4.0,205.0,373.0,7876.0,1,1,0,0,employee,0,8,8.0,0,0.0,0
1231,1.0,17.0,363.0,7616.0,1,1,0,0,employee,0,9,9.0,0,0.0,0
249,7.0,171.0,504.0,8364.0,6,1,1,1,employee,0,69,11.5,0,0.3333333333333333,3
1269,2.0,33.0,8.0,100.0,3,1,0,0,employee,0,26,8.666666666666666,0,0.0,0
1496,12.0,1222.0,130.0,1456.0,1,1,0,0,employee,0,8,8.0,0,0.0,0
2776,3.0,124.0,463.0,10037.0,4,1,0,1,temporary,0,20,5.0,0,0.75,6
2575,2.0,6.0,24.0,844.0,1,0,0,1,employee,0,3,3.0,0,0.0,0
457,40.0,3103.0,1650.0,30997.0,10,2,0,2,employee,0,154,15.4,0,2.2,24
