id,patch_size,patch_churn,diff_complexity,diff_size,number_comments,number_users,number_contributors,number_core_devs,opened_by,number_of_patches,words_in_discussion,words_per_comment_in_discussion,snippets_size,mean_time_between_replies,discussion_length
7083,4.0,142.0,12.0,280.0,0,0,0,0,employee,0,0,0,0,0,0
1838,2.0,18.0,60.0,558.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
7003,11.0,30.0,436.0,3913.0,0,0,0,0,employee,0,0,0,0,0,0
434,2.0,21.0,2.0,15.0,0,0,0,0,employee,0,0,0,0,0,0
3746,3.0,70.0,62.0,570.0,1,0,1,0,employee,0,6,6.0,0,0.0,3
5607,60.0,1772.0,1414.0,15612.0,11,0,2,1,employee,0,266,24.181818181818183,0,0.2727272727272727,5
10105,4.0,27.0,309.0,2455.0,0,0,0,0,employee,0,0,0,0,0,0
1626,5.0,573.0,381.0,4240.0,3,0,2,0,employee,1,15,5.0,181,0.0,0
6422,84.0,2308.0,2440.0,30881.0,0,0,0,0,employee,0,0,0,0,0,1
248,1.0,24.0,22.0,152.0,0,0,0,0,employee,0,0,0,0,0,0
779,5.0,173.0,16.0,299.0,2,0,2,0,employee,0,20,10.0,0,0.0,0
9,10.0,416.0,121.0,975.0,2,0,2,0,employee,0,12,6.0,0,0.0,1
12285,3.0,102.0,135.0,1473.0,1,0,1,0,employee,0,3,3.0,0,0.0,22
2288,2.0,21.0,3.0,55.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
451,46.0,1473.0,605.0,5729.0,0,0,0,0,employee,0,0,0,0,0,3
3196,1.0,21.0,17.0,128.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
1206,7.0,279.0,84.0,927.0,1,0,1,0,employee,0,3,3.0,0,0.0,2
960,103.0,342.0,2589.0,21298.0,1,0,1,0,employee,0,4,4.0,0,0.0,3
2696,7.0,90.0,601.0,4459.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
3083,2.0,71.0,55.0,301.0,1,0,1,0,employee,0,3,3.0,0,0.0,1
413,1.0,42.0,0.0,4.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
528,9.0,76.0,471.0,3147.0,0,0,0,0,employee,0,0,0,0,0,0
2622,24.0,577.0,832.0,7396.0,1,0,1,0,employee,0,7,7.0,0,0.0,0
736,2.0,68.0,199.0,1742.0,1,0,1,0,employee,0,3,3.0,0,0.0,2
35,3.0,12.0,15.0,231.0,0,0,0,0,employee,0,0,0,0,0,0
131,92.0,1840.0,1004.0,9262.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
11636,31.0,1924.0,812.0,10702.0,1,0,1,0,employee,0,3,3.0,0,0.0,6
2533,1.0,9.0,28.0,159.0,3,0,3,0,employee,0,14,4.666666666666667,0,0.0,7
9577,1.0,21.0,65.0,463.0,0,0,0,0,employee,0,0,0,0,0,0
6852,1.0,3.0,119.0,825.0,0,0,0,0,employee,0,0,0,0,0,0
6894,83.0,494.0,2549.0,22142.0,1,0,1,0,employee,0,7,7.0,0,0.0,0
2623,2.0,48.0,45.0,520.0,0,0,0,0,employee,0,0,0,0,0,0
8961,1.0,2.0,125.0,821.0,0,0,0,0,employee,0,0,0,0,0,0
2691,7.0,102.0,244.0,2869.0,2,0,1,0,employee,0,6,3.0,0,0.0,0
1715,2.0,14.0,18.0,225.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2123,2.0,87.0,16.0,179.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
9581,4.0,63.0,133.0,1250.0,1,0,1,0,employee,0,8,8.0,0,0.0,0
4089,2.0,66.0,149.0,888.0,5,0,2,0,employee,0,67,13.4,0,0.0,0
6992,1.0,2.0,0.0,2.0,0,0,0,0,employee,0,0,0,0,0,0
176,1.0,11.0,0.0,5.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
10908,54.0,833.0,685.0,10197.0,4,0,1,1,employee,0,52,13.0,0,0.5,3
4898,17.0,632.0,216.0,2351.0,1,0,1,0,employee,0,3,3.0,0,0.0,1
3106,2.0,12.0,87.0,920.0,3,0,3,0,employee,0,23,7.666666666666667,0,0.0,0
944,119.0,3399.0,1427.0,16243.0,1,0,1,0,employee,0,14,14.0,0,0.0,31
9589,13.0,905.0,417.0,3483.0,0,0,0,0,employee,0,0,0,0,0,3
5539,2.0,34.0,7.0,12.0,3,0,2,0,employee,0,26,8.666666666666666,0,0.0,7
28,48.0,142.0,748.0,6766.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
7445,4.0,76.0,193.0,2774.0,1,0,1,0,employee,0,19,19.0,0,0.0,11
4842,5.0,307.0,71.0,559.0,14,1,4,0,employee,0,105,7.5,0,3.9285714285714284,58
9726,1.0,9.0,58.0,407.0,0,0,0,0,employee,0,0,0,0,0,0
817,1.0,2.0,6.0,76.0,1,0,1,0,employee,0,3,3.0,0,0.0,1
2484,8.0,44.0,23.0,443.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
10539,24.0,338.0,1754.0,16878.0,0,0,0,0,employee,0,0,0,0,0,0
