id,patch_size,patch_churn,diff_complexity,diff_size,number_comments,number_users,number_contributors,number_core_devs,opened_by,number_of_patches,words_in_discussion,words_per_comment_in_discussion,snippets_size,mean_time_between_replies,discussion_length
2790,1.0,12.0,2.0,27.0,0,0,0,0,employee,0,0,0,0,0,0
1286,7.0,106.0,597.0,5176.0,4,0,1,1,employee,0,43,10.75,0,0.0,0
1251,1.0,5.0,142.0,820.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
4702,3.0,29.0,85.0,567.0,0,0,0,0,employee,0,0,0,0,0,0
625,2.0,5.0,198.0,2181.0,4,1,2,0,employee,0,64,16.0,0,0.0,0
921,2.0,10.0,6.0,113.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
3078,4.0,205.0,216.0,1612.0,0,0,0,0,employee,0,0,0,0,0,0
2658,10.0,157.0,1004.0,8924.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
117,1.0,12.0,40.0,245.0,0,0,0,0,employee,0,0,0,0,0,0
4631,3.0,36.0,145.0,1622.0,0,0,0,0,employee,0,0,0,0,0,0
697,2.0,131.0,246.0,2482.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
5283,1.0,4.0,20.0,320.0,0,0,0,0,employee,0,0,0,0,0,3
1220,6.0,398.0,432.0,2962.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
503,1.0,3.0,20.0,178.0,8,1,1,1,temporary,0,109,13.625,0,0.0,0
2647,5.0,204.0,684.0,6592.0,3,0,2,1,employee,0,12,4.0,0,0.0,3
4979,1.0,2.0,83.0,1579.0,0,0,0,0,employee,0,0,0,0,0,0
120,5.0,385.0,607.0,4246.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
158,1.0,1.0,32.0,238.0,0,0,0,0,employee,0,0,0,0,0,0
345,2.0,29.0,323.0,2882.0,0,0,0,0,employee,0,0,0,0,0,0
917,2.0,8.0,26.0,148.0,0,0,0,0,employee,0,0,0,0,0,0
910,1.0,5.0,55.0,363.0,2,0,1,1,employee,0,12,6.0,0,0.0,0
802,1.0,9.0,82.0,1035.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2141,4.0,57.0,148.0,1049.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
1298,3.0,15.0,98.0,876.0,0,0,0,0,employee,0,0,0,0,0,0
726,13.0,48.0,868.0,7260.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
2042,1.0,4.0,25.0,273.0,3,0,0,1,employee,0,10,3.3333333333333335,0,0.0,0
212,1.0,1.0,120.0,664.0,2,0,1,1,employee,0,4,2.0,0,0.0,0
136,7.0,165.0,683.0,4989.0,0,0,0,0,employee,0,0,0,0,0,0
457,4.0,45.0,138.0,1519.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
574,7.0,3249.0,954.0,8903.0,4,0,1,1,employee,1,66,16.5,140,0.75,4
75,5.0,80.0,227.0,2073.0,2,0,1,1,employee,1,6,3.0,182,0.0,0
3413,2.0,53.0,73.0,905.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
2479,5.0,61.0,610.0,4973.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
86,8.0,325.0,433.0,3447.0,1,0,1,0,employee,0,5,5.0,0,0.0,2
847,5.0,29.0,722.0,6117.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
461,13.0,444.0,928.0,5854.0,3,0,1,0,employee,0,9,3.0,0,0.0,0
1018,1.0,11.0,158.0,1664.0,0,0,0,0,employee,0,0,0,0,0,3
741,4.0,70.0,331.0,2020.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
3421,3.0,10.0,82.0,752.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
715,1.0,5.0,35.0,192.0,2,0,1,1,employee,0,5,2.5,0,0.0,0
4813,1.0,79.0,0.0,0.0,0,0,0,0,employee,0,0,0,0,0,0
716,6.0,112.0,752.0,5751.0,3,0,1,1,employee,0,10,3.3333333333333335,0,0.0,0
2252,1.0,8.0,92.0,702.0,0,0,0,0,employee,0,0,0,0,0,0
1355,4.0,43.0,541.0,6109.0,2,0,1,0,employee,1,43,21.5,519,0.0,0
385,1.0,6.0,33.0,196.0,0,0,0,0,employee,0,0,0,0,0,0
143,2.0,17.0,58.0,365.0,0,0,0,0,employee,0,0,0,0,0,0
634,3.0,24.0,74.0,546.0,5,0,2,1,employee,0,72,14.4,0,0.0,0
723,3.0,301.0,226.0,1881.0,7,0,1,1,employee,0,113,16.142857142857142,0,0.0,0
2110,1.0,4.0,87.0,731.0,0,0,0,0,employee,0,0,0,0,0,0
5431,1.0,2.0,107.0,1935.0,0,0,0,0,employee,0,0,0,0,0,0
1448,6.0,96.0,775.0,6007.0,0,0,0,0,employee,0,0,0,0,0,0
887,2.0,122.0,250.0,1804.0,2,0,1,1,employee,0,13,6.5,0,0.0,3
714,8.0,102.0,590.0,4705.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
783,4.0,216.0,302.0,3095.0,2,0,1,0,employee,0,11,5.5,0,0.0,5
1187,2.0,102.0,61.0,803.0,0,0,0,0,employee,0,0,0,0,0,0
2107,9.0,40.0,339.0,2491.0,0,0,0,0,employee,0,0,0,0,0,0
388,10.0,338.0,521.0,3340.0,2,0,2,0,employee,0,5,2.5,0,0.0,0
1765,15.0,555.0,1365.0,15167.0,4,0,1,1,employee,0,45,11.25,0,0.0,0
125,2.0,77.0,385.0,2998.0,6,1,1,1,temporary,0,90,15.0,0,0.0,1
1563,1.0,48.0,9.0,77.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
2855,2.0,13.0,182.0,1383.0,0,0,0,0,employee,0,0,0,0,0,0
4540,1.0,2.0,54.0,800.0,0,0,0,0,employee,0,0,0,0,0,0
2135,3.0,14.0,163.0,2020.0,0,0,0,0,employee,0,0,0,0,0,0
639,2.0,19.0,309.0,2753.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
5078,20.0,204.0,640.0,7727.0,0,0,0,0,employee,0,0,0,0,0,0
37,3.0,225.0,137.0,1004.0,0,0,0,0,employee,0,0,0,0,0,0
312,1.0,25.0,73.0,318.0,2,0,1,1,employee,0,6,3.0,0,0.0,0
4398,2.0,13.0,140.0,1291.0,7,1,1,1,employee,0,64,9.142857142857142,0,0.0,0
563,7.0,212.0,431.0,2935.0,3,0,1,1,employee,0,25,8.333333333333334,0,0.0,0
4905,3.0,43.0,365.0,4497.0,0,0,0,0,employee,0,0,0,0,0,0
1023,10.0,286.0,587.0,3734.0,1,0,0,1,employee,1,20,20.0,586,0.0,0
1564,2.0,49.0,15.0,180.0,0,0,0,0,employee,0,0,0,0,0,0
4449,16.0,764.0,1421.0,12174.0,1,0,0,1,employee,0,9,9.0,0,0.0,0
4452,11.0,366.0,408.0,3242.0,0,0,0,0,employee,0,0,0,0,0,0
2473,6.0,66.0,505.0,4478.0,2,0,2,0,employee,0,13,6.5,0,0.0,0
1194,2.0,4.0,154.0,980.0,4,0,1,1,employee,0,101,25.25,0,8.75,7
85,6.0,158.0,348.0,2970.0,1,0,0,1,employee,1,7,7.0,182,0.0,0
3544,1.0,2.0,0.0,0.0,0,0,0,0,employee,0,0,0,0,0,0
1501,1.0,97.0,43.0,581.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
325,1.0,2.0,59.0,409.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
573,54.0,8.0,5.0,164.0,2,0,2,0,employee,0,6,3.0,0,0.0,0
2991,15.0,309.0,596.0,4708.0,0,0,0,0,employee,0,0,0,0,0,1
5119,1.0,11.0,34.0,244.0,0,0,0,0,employee,0,0,0,0,0,0
458,3.0,305.0,109.0,809.0,1,0,1,0,employee,0,10,10.0,0,0.0,0
480,3.0,166.0,443.0,4468.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
758,2.0,11.0,102.0,1193.0,3,0,2,1,employee,0,8,2.6666666666666665,0,0.0,0
4130,30.0,1156.0,1784.0,22948.0,1,0,1,0,employee,0,25,25.0,0,0.0,0
516,3.0,18.0,141.0,1233.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
471,8.0,182.0,297.0,3068.0,3,0,2,1,employee,0,13,4.333333333333333,0,0.0,0
5216,1.0,4.0,52.0,597.0,0,0,0,0,employee,0,0,0,0,0,0
4508,6.0,276.0,128.0,843.0,4,0,2,1,employee,0,72,18.0,0,0.0,0
438,28.0,635.0,1641.0,11750.0,10,0,1,1,employee,0,144,14.4,0,0.2,4
440,1.0,55.0,75.0,404.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
686,2.0,21.0,35.0,284.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
3281,1.0,4.0,101.0,909.0,0,0,0,0,employee,0,0,0,0,0,0
396,4.0,217.0,230.0,1486.0,9,0,2,1,employee,0,75,8.333333333333334,0,0.1111111111111111,1
