design_change,patch_size,patch_churn,diff_complexity,diff_size,number_comments,number_users,number_contributors,number_core_devs,opened_by,number_of_patches,words_in_discussion,words_per_comment_in_discussion,snippets_size,mean_time_between_replies,discussion_length
False,3.0,18.0,141.0,1233.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,5.0,98.0,182.0,1654.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,1.0,37.0,72.0,510.0,3,0,1,1,employee,0,23,7.666666666666667,0,0.0,0
False,9.0,441.0,341.0,3556.0,2,0,1,0,employee,1,174,87.0,895,0.0,2
False,1.0,5.0,24.0,209.0,2,0,1,1,employee,2,24,12.0,135,0.0,0
False,13.0,468.0,635.0,5202.0,4,0,1,1,employee,1,62,15.5,786,0.0,0
False,8.0,499.0,414.0,3042.0,2,0,1,0,employee,0,16,8.0,0,0.0,0
False,13.0,395.0,623.0,4447.0,1,0,1,0,employee,0,17,17.0,0,0.0,0
True,2.0,170.0,42.0,362.0,4,0,2,1,employee,1,72,18.0,1319,0.0,0
True,3.0,828.0,151.0,911.0,2,0,1,1,employee,1,49,24.5,1132,0.0,0
True,8.0,482.0,390.0,2199.0,2,0,1,1,employee,1,65,32.5,1238,0.0,0
False,11.0,380.0,657.0,3974.0,3,0,2,1,employee,1,53,17.666666666666668,1132,0.3333333333333333,2
True,4.0,223.0,108.0,1047.0,2,0,1,1,employee,1,41,20.5,1132,0.0,0
False,7.0,220.0,276.0,2841.0,2,0,2,0,employee,0,4,2.0,0,0.0,0
True,32.0,890.0,2102.0,16323.0,2,0,1,1,employee,1,44,22.0,1132,0.0,0
False,4.0,39.0,208.0,1197.0,0,0,0,0,employee,0,0,0,0,0,0
True,6.0,217.0,81.0,590.0,3,0,1,1,employee,1,54,18.0,472,0.0,0
False,2.0,17.0,207.0,2221.0,3,1,1,1,employee,0,12,4.0,0,0.0,0
True,5.0,186.0,256.0,1843.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,25.0,499.0,1200.0,8819.0,2,0,1,1,employee,1,41,20.5,1133,0.0,0
False,3.0,33.0,126.0,707.0,0,0,0,0,employee,0,0,0,0,0,0
False,2.0,12.0,319.0,2892.0,0,0,0,0,employee,0,0,0,0,0,0
False,3.0,81.0,83.0,879.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
False,4.0,36.0,189.0,2243.0,2,0,1,0,employee,0,10,5.0,0,0.0,0
True,29.0,1421.0,1183.0,9339.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
True,56.0,330.0,2239.0,16902.0,2,0,2,0,employee,0,8,4.0,0,0.0,0
True,5.0,383.0,296.0,1988.0,0,0,0,0,employee,0,0,0,0,0,0
True,25.0,489.0,1350.0,10189.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,5.0,225.0,242.0,1729.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,14.0,711.0,774.0,6728.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
False,3.0,109.0,178.0,1051.0,1,0,1,0,employee,0,9,9.0,0,0.0,0
False,25.0,745.0,1673.0,12013.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
False,1.0,286.0,28.0,516.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,1.0,42.0,9.0,102.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
True,4.0,211.0,124.0,826.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,3.0,432.0,0.0,0.0,0,0,0,0,employee,0,0,0,0,0,0
True,7.0,239.0,272.0,1705.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,7.0,212.0,431.0,2935.0,3,0,1,1,employee,0,25,8.333333333333334,0,0.0,0
False,3.0,268.0,233.0,1522.0,2,0,0,1,employee,1,48,24.0,1207,0.0,0
False,1.0,24.0,318.0,2883.0,1,0,0,1,employee,0,3,3.0,0,0.0,0
False,5.0,420.0,371.0,3334.0,9,0,1,1,employee,1,128,14.222222222222221,646,0.5555555555555556,6
False,3.0,49.0,513.0,3822.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,29.0,424.0,1313.0,10082.0,0,0,0,0,employee,0,0,0,0,0,0
False,54.0,8.0,5.0,164.0,2,0,2,0,employee,0,6,3.0,0,0.0,0
True,7.0,3249.0,954.0,8903.0,4,0,1,1,employee,1,66,16.5,140,0.75,4
False,1.0,5.0,43.0,283.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,1.0,1.0,34.0,436.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,3.0,62.0,249.0,2498.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,1.0,12.0,177.0,2054.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,13.0,73.0,462.0,4917.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,5.0,59.0,653.0,4797.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,3.0,124.0,71.0,432.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
True,4.0,44.0,464.0,3860.0,1,0,0,1,employee,0,3,3.0,0,0.0,0
False,4.0,79.0,299.0,1732.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,4.0,74.0,0.0,319.0,1,0,1,0,employee,0,7,7.0,0,0.0,0
False,3.0,81.0,268.0,1458.0,0,0,0,0,employee,0,0,0,0,0,0
True,2.0,83.0,128.0,709.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,3.0,6.0,73.0,853.0,0,0,0,0,employee,0,0,0,0,0,0
True,3.0,916.0,160.0,925.0,3,0,1,1,employee,0,19,6.333333333333333,0,0.0,0
False,2.0,52.0,215.0,1214.0,2,0,2,0,employee,0,9,4.5,0,0.0,0
False,2.0,33.0,109.0,1296.0,2,0,1,1,employee,0,4,2.0,0,0.0,0
False,2.0,5.0,143.0,935.0,2,0,1,1,employee,0,5,2.5,0,0.0,0
True,4.0,120.0,496.0,4900.0,3,0,0,1,employee,1,47,15.666666666666666,1242,0.0,1
False,3.0,76.0,271.0,1835.0,3,0,1,1,employee,0,16,5.333333333333333,0,0.3333333333333333,1
False,1.0,17.0,97.0,1595.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,3.0,366.0,267.0,1605.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
False,8.0,187.0,918.0,8320.0,0,0,0,0,employee,0,0,0,0,0,0
False,3.0,30.0,458.0,3763.0,2,0,1,1,employee,0,4,2.0,0,0.0,0
False,1.0,10.0,74.0,536.0,0,0,0,0,employee,0,0,0,0,0,0
False,17.0,671.0,873.0,5643.0,1,0,1,0,employee,0,7,7.0,0,0.0,0
False,2.0,5.0,198.0,2181.0,4,1,2,0,employee,0,64,16.0,0,0.0,0
False,5.0,108.0,385.0,3448.0,2,0,1,0,employee,0,5,2.5,0,0.0,0
True,5.0,191.0,179.0,1250.0,2,0,1,1,employee,0,7,3.5,0,0.0,0
False,3.0,52.0,561.0,4241.0,3,0,2,1,employee,1,45,15.0,1237,0.0,0
False,3.0,24.0,74.0,546.0,5,0,2,1,employee,0,72,14.4,0,0.0,0
True,4.0,60.0,98.0,1055.0,3,0,1,1,employee,0,15,5.0,0,0.0,0
False,2.0,19.0,309.0,2753.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,1.0,141.0,20.0,142.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,2.0,44.0,290.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
False,3.0,124.0,305.0,1743.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
False,1.0,11.0,152.0,923.0,4,0,1,1,employee,1,76,19.0,1695,0.0,0
False,3.0,84.0,112.0,1340.0,2,0,1,0,employee,0,56,28.0,0,0.0,0
True,6.0,2378.0,450.0,4589.0,2,0,1,1,employee,0,15,7.5,0,0.0,0
False,5.0,105.0,4.0,55.0,0,0,0,0,employee,0,0,0,0,0,0
False,4.0,133.0,167.0,1217.0,2,0,1,1,employee,1,45,22.5,1321,0.0,0
True,2.0,103.0,15.0,157.0,0,0,0,0,employee,0,0,0,0,0,0
False,2.0,38.0,445.0,3611.0,0,0,0,0,employee,0,0,0,0,0,0
False,4.0,169.0,269.0,1758.0,5,0,1,1,employee,1,91,18.2,1321,0.0,0
False,1.0,38.0,75.0,410.0,2,0,1,1,employee,1,44,22.0,1321,0.0,0
False,2.0,58.0,165.0,1498.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,8.0,146.0,786.0,5586.0,4,0,1,1,employee,2,107,26.75,1678,0.25,2
True,50.0,5174.0,1366.0,10252.0,2,0,2,0,employee,0,8,4.0,0,1.0,2
False,2.0,21.0,35.0,284.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,7.0,200.0,763.0,6289.0,6,0,2,0,employee,1,69,11.5,40,0.0,14
False,20.0,2167.0,839.0,7863.0,5,0,2,1,employee,0,61,12.2,0,0.2,0
False,1.0,11.0,33.0,266.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
False,2.0,32.0,335.0,3181.0,3,1,1,0,employee,0,22,7.333333333333333,0,0.0,0
False,1.0,71.0,104.0,1636.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
False,2.0,131.0,246.0,2482.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,4.0,136.0,28.0,253.0,0,0,0,0,employee,0,0,0,0,0,0
False,10.0,205.0,649.0,4508.0,2,0,1,1,employee,0,6,3.0,0,0.0,0
False,3.0,339.0,48.0,475.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
False,9.0,239.0,930.0,9060.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,1.0,2.0,326.0,3053.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,1.0,24.0,104.0,1644.0,2,0,2,0,employee,0,5,2.5,0,0.0,0
True,12.0,165.0,651.0,4923.0,0,0,0,0,employee,0,0,0,0,0,0
False,5.0,177.0,330.0,2075.0,0,0,0,0,employee,0,0,0,0,0,0
False,3.0,37.0,251.0,2567.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,3.0,36.0,160.0,1025.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,8.0,102.0,590.0,4705.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,5.0,35.0,192.0,2,0,1,1,employee,0,5,2.5,0,0.0,0
False,6.0,112.0,752.0,5751.0,3,0,1,1,employee,0,10,3.3333333333333335,0,0.0,0
False,6.0,34.0,750.0,6734.0,2,0,2,0,employee,0,4,2.0,0,0.0,0
False,12.0,109.0,1035.0,7324.0,0,0,0,0,employee,0,0,0,0,0,0
False,2.0,72.0,232.0,1566.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
False,8.0,79.0,437.0,2901.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,7.0,61.0,639.0,5386.0,0,0,0,0,employee,0,0,0,0,0,0
True,3.0,301.0,226.0,1881.0,7,0,1,1,employee,0,113,16.142857142857142,0,0.0,0
False,2.0,83.0,81.0,571.0,0,0,0,0,employee,0,0,0,0,0,0
False,13.0,48.0,868.0,7260.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,35.0,6.0,93.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,8.0,52.0,707.0,5328.0,2,0,1,0,employee,0,7,3.5,0,0.0,0
False,11.0,109.0,665.0,3935.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,13.0,299.0,720.0,5113.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,6.0,219.0,255.0,2056.0,1,0,0,1,employee,0,8,8.0,0,0.0,0
False,3.0,45.0,273.0,1548.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,4.0,70.0,373.0,0,0,0,0,employee,0,0,0,0,0,0
False,16.0,83.0,990.0,8880.0,3,0,2,1,employee,0,19,6.333333333333333,0,0.0,0
False,1.0,3.0,25.0,149.0,0,0,0,0,employee,0,0,0,0,0,0
False,6.0,18.0,216.0,1531.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,8.0,81.0,653.0,2,0,1,1,employee,0,22,11.0,0,0.0,0
True,4.0,20.0,172.0,911.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,4.0,145.0,213.0,1215.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,4.0,70.0,331.0,2020.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,8.0,149.0,687.0,5421.0,3,0,1,1,employee,0,24,8.0,0,0.0,1
False,15.0,631.0,798.0,6657.0,4,0,2,1,employee,0,22,5.5,0,0.0,0
False,1.0,12.0,332.0,3100.0,0,0,0,0,employee,0,0,0,0,0,0
False,3.0,88.0,83.0,942.0,3,0,2,1,employee,0,16,5.333333333333333,0,0.0,0
True,4.0,313.0,321.0,1916.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
False,7.0,131.0,700.0,5727.0,2,0,1,1,employee,0,21,10.5,0,0.5,1
True,2.0,188.0,20.0,190.0,6,0,1,1,employee,0,32,5.333333333333333,0,0.0,1
False,2.0,22.0,87.0,698.0,3,0,2,1,employee,1,21,7.0,68,0.0,0
False,2.0,11.0,102.0,1193.0,3,0,2,1,employee,0,8,2.6666666666666665,0,0.0,0
False,4.0,8.0,125.0,814.0,5,0,1,1,employee,0,39,7.8,0,0.0,0
False,5.0,125.0,695.0,5725.0,2,0,1,0,employee,0,6,3.0,0,0.5,1
False,9.0,252.0,242.0,2113.0,5,0,2,1,employee,0,42,8.4,0,0.0,0
False,15.0,115.0,903.0,7825.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,14.0,1417.0,313.0,2695.0,4,0,1,1,employee,0,21,5.25,0,0.0,0
False,2.0,12.0,89.0,1061.0,1,1,0,0,employee,0,2,2.0,0,0.0,0
False,3.0,25.0,126.0,1445.0,1,0,0,1,employee,0,4,4.0,0,0.0,0
False,8.0,263.0,437.0,3495.0,1,0,0,1,employee,0,3,3.0,0,0.0,0
False,3.0,102.0,243.0,1863.0,0,0,0,0,employee,0,0,0,0,0,0
False,2.0,54.0,57.0,435.0,2,1,1,0,employee,0,7,3.5,0,0.0,0
False,2.0,35.0,96.0,749.0,0,0,0,0,employee,0,0,0,0,0,0
True,3.0,532.0,339.0,3782.0,0,0,0,0,employee,0,0,0,0,0,0
False,2.0,35.0,19.0,169.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,10.0,97.0,1096.0,10068.0,0,0,0,0,employee,0,0,0,0,0,0
False,4.0,112.0,151.0,1596.0,0,0,0,0,employee,0,0,0,0,0,0
False,2.0,15.0,112.0,768.0,0,0,0,0,employee,0,0,0,0,0,0
True,4.0,216.0,302.0,3095.0,2,0,1,0,employee,0,11,5.5,0,0.0,5
False,14.0,373.0,1253.0,11442.0,5,0,2,1,employee,0,54,10.8,0,0.0,0
True,12.0,181.0,1141.0,10807.0,2,0,1,0,employee,0,11,5.5,0,0.0,0
True,5.0,53.0,300.0,1837.0,2,0,2,0,employee,0,4,2.0,0,0.0,0
True,12.0,225.0,1114.0,8691.0,1,0,1,0,employee,1,13,13.0,96,0.0,0
False,8.0,74.0,534.0,3432.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,25.0,1419.0,1151.0,9883.0,7,0,1,1,employee,1,123,17.571428571428573,460,0.0,1
False,5.0,210.0,117.0,1235.0,3,1,2,0,employee,0,14,4.666666666666667,0,0.0,0
False,6.0,20.0,319.0,2281.0,2,0,1,1,employee,1,42,21.0,1242,0.0,0
False,3.0,32.0,241.0,2380.0,2,0,1,0,employee,0,11,5.5,0,0.0,0
False,2.0,32.0,144.0,958.0,1,0,0,1,employee,0,6,6.0,0,0.0,0
False,1.0,9.0,82.0,1035.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,5.0,92.0,637.0,4840.0,2,0,1,0,employee,0,8,4.0,0,0.0,0
False,4.0,32.0,286.0,2334.0,3,0,1,1,employee,0,13,4.333333333333333,0,0.0,0
False,1.0,14.0,6.0,124.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
False,1.0,54.0,107.0,1704.0,0,0,0,0,employee,0,0,0,0,0,0
False,2.0,498.0,239.0,1759.0,0,0,0,0,employee,0,0,0,0,0,0
False,4.0,74.0,335.0,2438.0,2,0,1,0,employee,2,84,42.0,354,0.0,0
False,1.0,1.0,25.0,228.0,0,0,0,0,employee,0,0,0,0,0,0
True,18.0,473.0,610.0,5421.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
True,11.0,99.0,281.0,3145.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
False,7.0,46.0,197.0,1647.0,3,0,2,1,employee,0,25,8.333333333333334,0,0.0,0
False,1.0,2.0,7.0,101.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,2.0,30.0,337.0,3194.0,0,0,0,0,employee,0,0,0,0,0,0
False,2.0,53.0,418.0,4219.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,5.0,35.0,645.0,4881.0,0,0,0,0,employee,0,0,0,0,0,0
False,17.0,403.0,929.0,10004.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,18.0,112.0,847.0,9068.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
False,5.0,439.0,381.0,2763.0,2,0,1,1,employee,0,5,2.5,0,0.0,0
False,2.0,109.0,162.0,1875.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,2.0,42.0,127.0,1359.0,0,0,0,0,employee,0,0,0,0,0,0
False,14.0,297.0,966.0,8240.0,2,0,2,0,employee,0,6,3.0,0,0.0,0
True,1.0,47.0,82.0,416.0,2,0,2,0,employee,1,120,60.0,1471,0.0,0
True,7.0,95.0,151.0,1853.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,2.0,57.0,344.0,0,0,0,0,employee,0,0,0,0,0,0
False,2.0,15.0,226.0,1248.0,0,0,0,0,employee,0,0,0,0,0,0
False,5.0,29.0,722.0,6117.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,3.0,9.0,82.0,496.0,2,0,2,0,employee,0,13,6.5,0,0.0,0
False,1.0,2.0,82.0,416.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,4.0,97.0,529.0,2,0,1,1,employee,0,7,3.5,0,0.0,0
False,1.0,61.0,9.0,62.0,0,0,0,0,employee,0,0,0,0,0,0
False,2.0,41.0,124.0,1549.0,0,0,0,0,employee,0,0,0,0,0,0
True,1.0,62.0,16.0,124.0,2,0,1,1,employee,0,10,5.0,0,0.0,0
True,3.0,228.0,116.0,702.0,4,0,1,1,employee,2,114,28.5,3010,0.0,1
False,1.0,3.0,97.0,528.0,2,0,1,1,employee,1,57,28.5,1505,0.0,0
False,3.0,34.0,163.0,1789.0,2,0,1,1,employee,1,50,25.0,1321,0.0,0
False,1.0,15.0,135.0,789.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
False,1.0,136.0,6.0,100.0,2,0,1,1,employee,0,8,4.0,0,0.0,0
False,3.0,45.0,97.0,701.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,101.0,22.0,201.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,2.0,122.0,250.0,1804.0,2,0,1,1,employee,0,13,6.5,0,0.0,3
True,8.0,590.0,29.0,397.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
True,1.0,62.0,3.0,63.0,3,0,1,1,employee,2,67,22.333333333333332,1609,0.0,0
True,1.0,56.0,4.0,57.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,1.0,45.0,3.0,46.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,1.0,21.0,136.0,808.0,2,0,1,1,employee,0,24,12.0,0,5.0,19
False,1.0,2.0,116.0,594.0,0,0,0,0,employee,0,0,0,0,0,0
False,7.0,74.0,801.0,6659.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,2.0,52.0,8.0,112.0,0,0,0,0,employee,0,0,0,0,0,0
True,24.0,2279.0,45.0,501.0,4,0,1,1,employee,0,32,8.0,0,0.0,0
False,1.0,1.0,8.0,102.0,1,0,0,1,employee,0,3,3.0,0,0.0,0
False,2.0,15.0,135.0,1560.0,2,1,1,0,employee,0,9,4.5,0,121.0,0
True,3.0,1052.0,255.0,2653.0,6,0,2,1,employee,0,57,9.5,0,0.0,0
False,1.0,5.0,55.0,363.0,2,0,1,1,employee,0,12,6.0,0,0.0,0
False,2.0,28.0,68.0,575.0,4,0,1,1,employee,0,22,5.5,0,0.0,0
False,3.0,46.0,130.0,1675.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,3.0,166.0,77.0,594.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,4.0,60.0,705.0,6053.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,1.0,66.0,3.0,67.0,0,0,0,0,employee,0,0,0,0,0,0
False,2.0,8.0,26.0,148.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,10.0,97.0,1388.0,0,0,0,0,employee,0,0,0,0,0,0
True,2.0,10.0,6.0,113.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
True,2.0,104.0,6.0,106.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,6.0,27.0,131.0,1799.0,2,0,1,1,employee,1,57,28.5,1505,0.0,0
False,43.0,186.0,2029.0,16597.0,3,0,1,1,employee,4,129,43.0,3038,0.0,0
False,4.0,47.0,349.0,3235.0,4,0,2,1,employee,0,20,5.0,0,0.0,0
False,1.0,2.0,165.0,900.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,2.0,43.0,232.0,0,0,0,0,employee,0,0,0,0,0,0
False,5.0,61.0,453.0,3583.0,12,2,2,1,employee,3,228,19.0,818,68.58333333333333,10
False,2.0,49.0,143.0,1647.0,0,0,0,0,employee,0,0,0,0,0,0
False,2.0,19.0,221.0,2222.0,2,0,1,1,employee,1,47,23.5,1321,0.0,0
False,3.0,109.0,48.0,521.0,6,0,1,1,employee,0,129,21.5,0,2.0,14
False,16.0,875.0,767.0,6389.0,4,0,1,1,employee,0,29,7.25,0,0.0,1
False,3.0,8.0,189.0,2180.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
False,1.0,44.0,151.0,941.0,0,0,0,0,employee,0,0,0,0,0,0
True,2.0,203.0,48.0,535.0,3,1,1,1,employee,0,19,6.333333333333333,0,10.0,52
False,1.0,2.0,151.0,942.0,0,0,0,0,employee,0,0,0,0,0,0
False,8.0,516.0,391.0,2864.0,2,0,1,1,employee,1,46,23.0,1321,0.0,0
False,3.0,168.0,112.0,962.0,2,0,1,1,employee,1,50,25.0,1321,0.0,1
True,7.0,453.0,37.0,459.0,6,1,1,1,temporary,0,82,13.666666666666666,0,2.6666666666666665,18
False,2.0,4.0,75.0,519.0,0,0,0,0,employee,0,0,0,0,0,0
False,2.0,7.0,176.0,1383.0,0,0,0,0,employee,0,0,0,0,0,0
False,2.0,12.0,45.0,458.0,7,0,2,0,employee,1,134,19.142857142857142,1321,0.0,0
False,1.0,2.0,45.0,240.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,2.0,136.0,806.0,2,0,1,1,employee,0,18,9.0,0,0.0,0
False,2.0,50.0,407.0,3668.0,0,0,0,0,employee,0,0,0,0,0,1
False,1.0,8.0,20.0,352.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,5.0,78.0,303.0,2180.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,33.0,345.0,3283.0,0,0,0,0,employee,0,0,0,0,0,5
True,2.0,136.0,14.0,212.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,11.0,158.0,1664.0,0,0,0,0,employee,0,0,0,0,0,3
False,10.0,286.0,587.0,3734.0,1,0,0,1,employee,1,20,20.0,586,0.0,0
False,2.0,8.0,43.0,384.0,1,0,0,1,employee,0,2,2.0,0,0.0,47
False,3.0,42.0,51.0,501.0,0,0,0,0,employee,0,0,0,0,0,0
False,24.0,1575.0,877.0,7149.0,5,0,1,1,employee,0,37,7.4,0,2.4,13
False,8.0,89.0,542.0,4337.0,1,0,0,1,employee,0,2,2.0,0,0.0,0
False,3.0,36.0,256.0,2294.0,1,0,0,1,employee,0,3,3.0,0,0.0,0
False,2.0,5.0,257.0,3088.0,0,0,0,0,employee,0,0,0,0,0,0
False,4.0,68.0,245.0,2455.0,2,0,1,0,employee,0,12,6.0,0,0.0,0
False,6.0,65.0,813.0,6831.0,1,0,0,1,employee,1,10,10.0,157,0.0,0
False,2.0,65.0,121.0,716.0,1,0,1,0,employee,0,10,10.0,0,0.0,4
False,5.0,77.0,147.0,1410.0,2,0,2,0,employee,0,10,5.0,0,0.0,0
False,3.0,23.0,185.0,2187.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,4.0,313.0,123.0,847.0,2,0,2,0,employee,0,7,3.5,0,0.0,0
False,2.0,5.0,212.0,1340.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
True,15.0,533.0,687.0,5987.0,5,2,1,1,employee,1,72,14.4,295,3.0,0
False,11.0,514.0,857.0,7104.0,3,0,1,1,employee,0,67,22.333333333333332,0,0.0,0
False,1.0,2.0,20.0,117.0,0,0,0,0,employee,0,0,0,0,0,0
True,11.0,496.0,765.0,7509.0,16,1,3,1,employee,1,273,17.0625,112,2.8125,0
True,4.0,117.0,20.0,198.0,2,0,0,1,employee,0,5,2.5,0,0.0,0
False,1.0,2.0,52.0,244.0,0,0,0,0,employee,0,0,0,0,0,3
False,1.0,8.0,150.0,946.0,6,0,2,1,employee,0,64,10.666666666666666,0,0.0,0
True,11.0,3594.0,1184.0,11395.0,4,0,1,1,employee,0,41,10.25,0,0.25,2
False,4.0,104.0,234.0,2288.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,4.0,41.0,300.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,20.0,146.0,872.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
False,5.0,26.0,403.0,3084.0,0,0,0,0,employee,0,0,0,0,0,0
False,4.0,63.0,285.0,2703.0,1,0,1,0,employee,0,8,8.0,0,0.0,0
False,4.0,109.0,525.0,5788.0,1,0,1,0,employee,0,14,14.0,0,0.0,0
False,4.0,96.0,526.0,4647.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
False,2.0,47.0,122.0,1596.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,4.0,37.0,216.0,2215.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,2.0,43.0,240.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,1.0,2.0,47.0,317.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
False,1.0,2.0,146.0,872.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,2.0,1061.0,260.0,2004.0,2,0,2,0,employee,0,13,6.5,0,0.0,0
False,4.0,331.0,495.0,4770.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
True,2.0,180.0,105.0,802.0,3,0,2,1,employee,0,27,9.0,0,0.0,0
False,10.0,293.0,776.0,7494.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
True,48.0,2312.0,1736.0,14090.0,6,0,1,1,employee,1,51,8.5,136,4.0,24
True,3.0,640.0,127.0,912.0,2,0,1,1,employee,0,95,47.5,0,4.0,8
False,2.0,37.0,164.0,1195.0,1,0,0,1,employee,0,2,2.0,0,0.0,1
False,16.0,250.0,1109.0,9344.0,2,0,1,1,employee,0,24,12.0,0,0.0,0
False,3.0,515.0,45.0,664.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,2.0,7.0,135.0,1749.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,11.0,216.0,589.0,4527.0,2,0,2,0,employee,0,49,24.5,0,0.0,0
False,4.0,23.0,120.0,872.0,1,0,1,0,employee,0,3,3.0,0,0.0,2
