design_change,patch_size,patch_churn,diff_complexity,diff_size,number_comments,number_users,number_contributors,number_core_devs,opened_by,number_of_patches,words_in_discussion,words_per_comment_in_discussion,snippets_size,mean_time_between_replies,discussion_length
False,2.0,203.0,18.0,173.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,32.0,1743.0,349.0,3435.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
False,21.0,449.0,97.0,1009.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,3.0,12.0,15.0,231.0,0,0,0,0,employee,0,0,0,0,0,0
True,16.0,1088.0,87.0,925.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,49.0,2561.0,438.0,3854.0,0,0,0,0,employee,0,0,0,0,0,4
True,161.0,5751.0,2154.0,18584.0,0,0,0,0,employee,0,0,0,0,0,1
False,1.0,264.0,26.0,265.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
True,59.0,1508.0,1171.0,9833.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,3.0,170.0,40.0,434.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,3.0,181.0,24.0,212.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
True,112.0,1965.0,1119.0,10840.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,5.0,27.0,105.0,1269.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,21.0,0.0,21.0,0,0,0,0,employee,0,0,0,0,0,0
True,150.0,2016.0,1505.0,13774.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,8.0,130.0,56.0,624.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,2.0,32.0,33.0,334.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,14.0,32.0,354.0,1,0,1,0,employee,0,9,9.0,0,0.0,0
True,25.0,954.0,210.0,2428.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,111.0,1696.0,1062.0,9503.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,28.0,0.0,117.0,0,0,0,0,employee,0,0,0,0,0,0
False,22.0,189.0,531.0,3500.0,0,0,0,0,employee,0,0,0,0,0,0
True,8.0,376.0,111.0,1074.0,2,0,2,0,employee,0,8,4.0,0,0.0,0
False,4.0,24.0,0.0,4.0,0,0,0,0,employee,0,0,0,0,0,0
True,84.0,1541.0,825.0,8317.0,2,0,1,0,employee,1,28,14.0,378,0.5,2
True,10.0,311.0,138.0,1604.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,29.0,2497.0,224.0,2025.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,13.0,241.0,132.0,1459.0,2,0,2,0,employee,0,6,3.0,0,0.0,0
True,14.0,733.0,240.0,1860.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,78.0,2722.0,745.0,7589.0,3,0,2,0,employee,0,36,12.0,0,2.0,7
True,49.0,1824.0,212.0,1873.0,1,0,1,0,employee,0,3,3.0,0,0.0,2
True,15.0,296.0,9.0,108.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,36.0,2858.0,586.0,5580.0,1,0,1,0,employee,0,3,3.0,0,0.0,5
True,77.0,2252.0,484.0,4475.0,1,0,1,0,employee,0,3,3.0,0,0.0,2
False,2.0,14.0,8.0,97.0,0,0,0,0,employee,0,0,0,0,0,0
True,244.0,4768.0,3128.0,29005.0,0,0,0,0,employee,0,0,0,0,0,1
True,9.0,444.0,72.0,572.0,2,0,2,0,employee,0,11,5.5,0,0.0,0
True,118.0,5690.0,764.0,8370.0,2,0,2,0,employee,0,5,2.5,0,1.5,12
True,111.0,4205.0,1236.0,9306.0,1,0,1,0,employee,0,3,3.0,0,0.0,1
False,299.0,0.0,-28.0,-294.0,0,0,0,0,employee,0,0,0,0,0,0
True,7.0,91.0,42.0,429.0,0,0,0,0,employee,0,0,0,0,0,0
True,36.0,946.0,623.0,4425.0,2,0,1,0,employee,0,5,2.5,0,0.0,0
True,4.0,481.0,52.0,377.0,1,0,1,0,employee,0,4,4.0,0,0.0,1
False,12.0,69.0,234.0,2011.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
True,7.0,419.0,67.0,543.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,17.0,322.0,156.0,1901.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,52.0,3116.0,587.0,5747.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
False,3.0,105.0,100.0,878.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,5.0,249.0,130.0,1285.0,0,0,0,0,employee,0,0,0,0,0,0
False,14.0,196.0,96.0,1158.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,3.0,195.0,9.0,179.0,0,0,0,0,employee,0,0,0,0,0,1
True,2.0,8.0,155.0,998.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,7.0,761.0,39.0,515.0,0,0,0,0,employee,0,0,0,0,0,0
True,11.0,187.0,30.0,400.0,1,0,1,0,employee,0,3,3.0,0,0.0,6
True,15.0,717.0,55.0,624.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,2.0,2.0,16.0,0,0,0,0,employee,0,0,0,0,0,0
True,5.0,107.0,159.0,1317.0,0,0,0,0,employee,0,0,0,0,0,0
True,12.0,234.0,166.0,1365.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,2.0,38.0,14.0,154.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,19.0,657.0,295.0,2536.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,4.0,337.0,45.0,456.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,11.0,36.0,243.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,46.0,1322.0,754.0,6130.0,2,0,2,0,employee,0,5,2.5,0,0.0,0
True,94.0,2907.0,1248.0,9282.0,0,0,0,0,employee,0,0,0,0,0,3
False,11.0,306.0,173.0,1381.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
True,3.0,55.0,5.0,57.0,0,0,0,0,employee,0,0,0,0,0,0
True,39.0,1066.0,601.0,5155.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,57.0,2875.0,559.0,5594.0,1,0,1,0,employee,0,3,3.0,0,0.0,1
True,151.0,2128.0,760.0,7606.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,28.0,927.0,500.0,4250.0,0,0,0,0,employee,0,0,0,0,0,0
False,17.0,58.0,232.0,1744.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,10.0,273.0,26.0,329.0,0,0,0,0,employee,0,0,0,0,0,0
True,15.0,449.0,162.0,1056.0,0,0,0,0,employee,0,0,0,0,0,0
True,34.0,808.0,206.0,2342.0,2,0,2,0,employee,0,13,6.5,0,0.0,4
False,33.0,638.0,380.0,2651.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,3.0,161.0,18.0,120.0,0,0,0,0,employee,0,0,0,0,0,2
True,27.0,798.0,360.0,3766.0,2,0,2,0,employee,0,11,5.5,0,0.0,0
True,36.0,1279.0,326.0,3697.0,0,0,0,0,employee,0,0,0,0,0,7
True,30.0,3661.0,600.0,5152.0,2,0,2,0,employee,0,8,4.0,0,0.0,7
True,9.0,144.0,34.0,533.0,0,0,0,0,employee,0,0,0,0,0,0
True,12.0,328.0,116.0,1390.0,1,0,1,0,employee,0,7,7.0,0,0.0,0
False,1.0,11.0,39.0,529.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,27.0,1104.0,269.0,2947.0,3,0,3,0,employee,0,33,11.0,0,1.3333333333333333,4
True,51.0,1580.0,789.0,5904.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,36.0,1279.0,326.0,3697.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,2.0,33.0,31.0,291.0,1,0,1,0,employee,0,16,16.0,0,0.0,0
False,92.0,1840.0,1004.0,9262.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,7.0,177.0,102.0,928.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,4.0,24.0,182.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,2.0,4.0,81.0,946.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,20.0,672.0,383.0,3343.0,1,0,1,0,employee,0,7,7.0,0,0.0,0
False,11.0,240.0,303.0,3122.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,4.0,52.0,395.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,6.0,31.0,192.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,21.0,680.0,384.0,3179.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,29.0,69.0,448.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,11.0,629.0,90.0,790.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,176.0,9580.0,2067.0,20117.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,13.0,147.0,309.0,3230.0,1,0,1,0,employee,0,2,2.0,0,0.0,0
False,1.0,22.0,5.0,104.0,0,0,0,0,employee,0,0,0,0,0,0
False,21.0,410.0,119.0,1118.0,0,0,0,0,employee,0,0,0,0,0,0
False,15.0,760.0,200.0,1840.0,1,0,1,0,employee,0,8,8.0,0,0.0,0
False,11.0,244.0,339.0,3070.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,97.0,608.0,1337.0,12068.0,2,0,2,0,employee,0,5,2.5,0,0.0,0
True,36.0,1197.0,545.0,4562.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,4.0,35.0,283.0,0,0,0,0,employee,0,0,0,0,0,0
False,7.0,98.0,90.0,1167.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,6.0,18.0,130.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,27.0,428.0,505.0,5264.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,10.0,20.0,15.0,246.0,3,0,2,0,employee,0,8,2.6666666666666665,0,0.0,0
False,2.0,30.0,142.0,1256.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,2.0,4.0,32.0,312.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,3.0,32.0,33.0,218.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,2.0,11.0,28.0,199.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,48.0,1018.0,371.0,3877.0,1,0,1,0,employee,0,21,21.0,0,0.0,0
True,8.0,170.0,204.0,2037.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,3.0,65.0,24.0,191.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,4.0,31.0,181.0,1629.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,15.0,252.0,219.0,2029.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,2.0,11.0,1.0,7.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,109.0,2435.0,1423.0,15406.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,24.0,586.0,200.0,1974.0,2,0,2,0,employee,0,6,3.0,0,0.0,0
True,18.0,881.0,337.0,2412.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,11.0,0.0,5.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,4.0,64.0,26.0,264.0,3,0,3,0,employee,0,32,10.666666666666666,0,0.0,0
True,10.0,306.0,65.0,804.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,33.0,18.0,127.0,0,0,0,0,employee,0,0,0,0,0,0
False,6.0,123.0,235.0,2032.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,171.0,4457.0,2090.0,22361.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,3.0,32.0,16.0,159.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,2.0,0.0,0.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,4.0,9.0,167.0,0,0,0,0,employee,0,0,0,0,0,0
True,21.0,755.0,211.0,1324.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,22.0,531.0,215.0,2919.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,67.0,1005.0,891.0,8202.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
False,3.0,18.0,17.0,188.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,1.0,388.0,32.0,354.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,3.0,58.0,36.0,257.0,1,0,1,0,employee,0,3,3.0,0,0.0,1
False,1.0,6.0,0.0,0.0,0,0,0,0,employee,0,0,0,0,0,0
False,7.0,82.0,77.0,872.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,8.0,0.0,-2.0,0,0,0,0,employee,0,0,0,0,0,0
True,15.0,177.0,320.0,2493.0,1,0,1,0,employee,0,3,3.0,0,0.0,3
True,9.0,416.0,69.0,786.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,3.0,31.0,23.0,443.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
True,34.0,560.0,462.0,4823.0,2,0,1,0,employee,0,6,3.0,0,0.0,0
False,1.0,134.0,65.0,513.0,1,0,1,0,employee,0,5,5.0,0,0.0,0
True,206.0,7098.0,2036.0,18742.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,3.0,40.0,49.0,518.0,0,0,0,0,employee,0,0,0,0,0,0
False,4.0,26.0,8.0,80.0,0,0,0,0,employee,0,0,0,0,0,0
False,4.0,31.0,22.0,291.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,16.0,316.0,206.0,1942.0,1,0,1,0,employee,0,6,6.0,0,0.0,0
True,52.0,2471.0,450.0,5047.0,3,0,3,0,employee,0,27,9.0,0,4.333333333333333,14
True,25.0,1034.0,371.0,3300.0,0,0,0,0,employee,0,0,0,0,0,0
False,5.0,38.0,138.0,1116.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,4.0,36.0,72.0,787.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,6.0,41.0,120.0,1192.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,10.0,300.0,54.0,422.0,1,0,1,0,employee,0,6,6.0,0,0.0,4
True,21.0,769.0,432.0,2876.0,0,0,0,0,employee,0,0,0,0,0,1
False,3.0,44.0,50.0,376.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,36.0,1388.0,299.0,3150.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,2.0,11.0,8.0,117.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,17.0,297.0,351.0,3274.0,0,0,0,0,employee,0,0,0,0,0,0
False,2.0,39.0,53.0,422.0,0,0,0,0,employee,0,0,0,0,0,0
False,2.0,44.0,59.0,556.0,0,0,0,0,employee,0,0,0,0,0,0
False,3.0,28.0,52.0,430.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
False,2.0,214.0,108.0,898.0,1,0,1,0,employee,0,3,3.0,0,0.0,2
False,1.0,16.0,99.0,896.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,29.0,1395.0,-20.0,-2581.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,4.0,152.0,186.0,1046.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,6.0,125.0,227.0,1118.0,0,0,0,0,employee,0,0,0,0,0,0
False,6.0,153.0,26.0,218.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,8.0,494.0,94.0,789.0,0,0,0,0,employee,0,0,0,0,0,0
False,11.0,406.0,204.0,1534.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,6.0,194.0,152.0,1481.0,0,0,0,0,employee,0,0,0,0,0,0
True,6.0,194.0,152.0,1481.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,2.0,34.0,264.0,2,0,2,0,employee,0,5,2.5,0,0.0,0
False,28.0,264.0,702.0,6559.0,0,0,0,0,employee,0,0,0,0,0,0
True,29.0,766.0,494.0,3915.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,24.0,22.0,152.0,0,0,0,0,employee,0,0,0,0,0,0
True,3.0,62.0,18.0,276.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,11.0,257.0,254.0,1875.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,4.0,74.0,129.0,948.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,3.0,25.0,23.0,342.0,0,0,0,0,employee,0,0,0,0,0,0
True,5.0,77.0,13.0,171.0,0,0,0,0,employee,0,0,0,0,0,0
True,5.0,237.0,139.0,1092.0,2,0,2,0,employee,0,9,4.5,0,0.0,3
False,1.0,3.0,9.0,89.0,0,0,0,0,employee,0,0,0,0,0,0
True,7.0,204.0,413.0,3017.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,4.0,115.0,-102.0,-1488.0,0,0,0,0,employee,0,0,0,0,0,1
False,2.0,25.0,117.0,1043.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,3.0,-1.0,-21.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,2.0,84.0,616.0,0,0,0,0,employee,0,0,0,0,0,0
True,4.0,27.0,92.0,875.0,0,0,0,0,employee,0,0,0,0,0,0
True,12.0,260.0,325.0,1871.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,3.0,42.0,137.0,1120.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,3.0,35.0,106.0,862.0,0,0,0,0,employee,0,0,0,0,0,0
False,8.0,79.0,143.0,1533.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,8.0,98.0,181.0,1433.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,92.0,38.0,294.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,14.0,5168.0,737.0,5448.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,4.0,228.0,94.0,721.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,3.0,47.0,57.0,462.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,1.0,125.0,0.0,0.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,22.0,77.0,611.0,0,0,0,0,employee,0,0,0,0,0,0
False,2.0,37.0,25.0,250.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,2.0,38.0,294.0,0,0,0,0,employee,0,0,0,0,0,0
False,13.0,168.0,414.0,2968.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,2.0,28.0,236.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,7.0,2.0,53.0,0,0,0,0,employee,0,0,0,0,0,0
True,21.0,699.0,276.0,2991.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,7.0,106.0,958.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,54.0,2236.0,538.0,4575.0,3,0,2,0,employee,0,13,4.333333333333333,0,0.0,1
False,12.0,129.0,198.0,1809.0,0,0,0,0,employee,0,0,0,0,0,0
False,6.0,192.0,14.0,145.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,6.0,687.0,93.0,940.0,0,0,0,0,employee,0,0,0,0,0,5
False,2.0,24.0,29.0,215.0,0,0,0,0,employee,0,0,0,0,0,0
True,7.0,138.0,17.0,356.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,10.0,102.0,204.0,1258.0,0,0,0,0,employee,0,0,0,0,0,0
False,3.0,362.0,327.0,2239.0,1,0,1,0,employee,0,3,3.0,0,0.0,3
True,7.0,672.0,126.0,981.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,2.0,12.0,273.0,1751.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,13.0,282.0,278.0,3111.0,1,0,1,0,employee,0,14,14.0,0,0.0,0
False,1.0,19.0,30.0,357.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,2.0,12.0,128.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,23.0,30.0,288.0,0,0,0,0,employee,0,0,0,0,0,0
False,3.0,30.0,120.0,879.0,2,0,2,0,employee,0,5,2.5,0,0.0,0
True,38.0,2278.0,596.0,6390.0,1,0,1,0,employee,0,4,4.0,0,0.0,8
False,3.0,62.0,307.0,2111.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,30.0,604.0,387.0,3235.0,2,0,1,0,employee,0,7,3.5,0,0.0,0
False,3.0,75.0,10.0,169.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,10.0,187.0,176.0,1773.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,2.0,24.0,62.0,758.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,6.0,158.0,92.0,1073.0,1,0,1,0,employee,0,3,3.0,0,0.0,2
True,2.0,98.0,17.0,236.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,37.0,76.0,630.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,7.0,216.0,130.0,976.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,4.0,46.0,295.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,20.0,534.0,814.0,6642.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,4.0,32.0,370.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,2.0,12.0,120.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,2.0,2.0,20.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,4.0,64.0,42.0,317.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,12.0,77.0,632.0,0,0,0,0,employee,0,0,0,0,0,0
True,20.0,998.0,296.0,2789.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,28.0,20.0,146.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,45.0,508.0,638.0,6783.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,5.0,247.0,288.0,2122.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,10.0,140.0,158.0,1714.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,70.0,428.0,618.0,6118.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,29.0,525.0,293.0,2635.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,6.0,63.0,70.0,603.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,4.0,181.0,159.0,1432.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,2.0,50.0,40.0,407.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,13.0,1494.0,613.0,4900.0,1,0,1,0,employee,0,4,4.0,0,0.0,0
True,2.0,73.0,39.0,296.0,2,0,2,0,employee,0,5,2.5,0,0.0,0
True,2.0,64.0,119.0,1009.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,13.0,349.0,185.0,1293.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,30.0,123.0,824.0,0,0,0,0,employee,0,0,0,0,0,0
False,5.0,23.0,93.0,1022.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,95.0,3823.0,879.0,7946.0,4,0,2,0,employee,0,38,9.5,0,0.25,1
True,17.0,1389.0,190.0,2226.0,6,0,2,0,employee,0,109,18.166666666666668,0,2.6666666666666665,19
False,5.0,30.0,105.0,981.0,1,0,1,0,employee,0,3,3.0,0,0.0,1
True,108.0,2524.0,1337.0,11612.0,2,0,2,0,employee,0,19,9.5,0,1.5,4
True,4.0,79.0,37.0,353.0,1,0,1,0,employee,0,13,13.0,0,0.0,0
False,2.0,4.0,99.0,763.0,0,0,0,0,employee,0,0,0,0,0,0
False,1.0,2.0,0.0,2.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,2.0,29.0,-127.0,-1647.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,2.0,39.0,54.0,470.0,0,0,0,0,employee,0,0,0,0,0,0
True,4.0,74.0,13.0,188.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,11.0,403.0,101.0,1339.0,1,0,1,0,employee,0,3,3.0,0,0.0,12
False,3.0,40.0,41.0,538.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,14.0,198.0,211.0,1794.0,2,0,2,0,employee,0,7,3.5,0,0.0,0
True,67.0,3448.0,2004.0,14780.0,3,0,2,0,employee,0,15,5.0,0,1.6666666666666667,6
False,9.0,330.0,183.0,1415.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,11.0,761.0,133.0,1022.0,2,0,2,0,employee,0,9,4.5,0,0.0,0
True,3.0,150.0,0.0,-2.0,0,0,0,0,employee,0,0,0,0,0,0
False,6.0,35.0,104.0,975.0,0,0,0,0,employee,0,0,0,0,0,0
False,3.0,157.0,86.0,739.0,1,0,1,0,employee,0,3,3.0,0,0.0,1
True,209.0,7436.0,3267.0,34710.0,1,0,1,0,employee,0,3,3.0,0,0.0,8
True,8.0,138.0,206.0,1984.0,2,0,2,0,employee,1,10,5.0,209,0.0,0
False,1.0,2.0,1.0,16.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,8.0,4.0,66.0,0,0,0,0,employee,0,0,0,0,0,0
False,4.0,14.0,60.0,596.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
True,16.0,1273.0,2.0,53.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,42.0,0.0,4.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
False,1.0,23.0,4.0,72.0,0,0,0,0,employee,0,0,0,0,0,1
False,12.0,144.0,278.0,2696.0,1,0,1,0,employee,0,3,3.0,0,0.0,0
